id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4951094927556870,NlrdavHT0,7439526083,清者钓娱,《这泼天的富贵终于轮到了得力！一举粉碎花西子新公关，商战好激烈》总以为那些现实的商战只会在过去的故事中，但看了最近花西子事件才明白，原来商战距离我们这么接近，还记得老李头一段话让无数努力的打工人陷入了沉思：今天我真O网页链接,,,,,0,0,0,2023-09-28 23:54,百度App,['https://wx4.sinaimg.cn/large/0087tuAbly1hicqid3kxbj308o05sglt.jpg'],,
4950586949636117,NldZQEqNf,7049251533,宋辛博,#花西子得力#得力老师回怼的非常牛B。,,,,花西子 得力,9139,9809,1171528,2023-09-27 14:16,守护者超话,['https://wx2.sinaimg.cn/large/007H3Wlngy1hib4613z8dj30j60wo41y.jpg'],,
4951094688744162,NlrcMAGKS,6164969908,糖很圆你很甜_R,//@进击的毛汤圆:小力//@天海奶罐:花西子，你惹谁不好为什么非要惹得力，你知道它的皮下平时冲浪速度有多快吗#花西子得力#,,,"进击的毛汤圆,天海奶罐",花西子 得力,0,0,1171528,2023-09-28 23:53,王源老婆的HarmonyOS设备,,,4950586949636117
4951081152940079,NlqQXckQD,5760894488,Hi-雅斐,我的天呀这不是在做梦！感谢金主@花西子Florasis，感谢@微博抽奖平台！一起分享我的喜悦吧>>>O微博抽奖平台,,,"花西子Florasis,微博抽奖平台",,0,0,1,2023-09-28 22:59,微博抽奖平台,['https://wx1.sinaimg.cn/large/003dQCv3ly8hicoxfartxj60ku170teo02.jpg'],,
4951081110208520,NlqQT0Sfe,7426948204,-椿澤禹禹-,#花西子得力#这啥,,,,花西子 得力,0,1,0,2023-09-28 22:59,张泽禹小狗Android,,,
4951080947419904,NlqQCv8fS,7769281078,望川禾,#她推了西娘娘#本来就是花西子皮下先这样的啊得力反击怎么了,,,,她推了西娘娘,0,3,11,2023-09-28 22:59,小熊牌盐汽水,,,
4951080863007233,NlqQucCjL,7106924385,可爱幸运肉肉酱-,哈哈哈哈哈哈哈哈哈//@零度之下的执着:花西子的精神状态真好，一点都不内耗,,,零度之下的执着,,0,0,61165,2023-09-28 22:58,Android,,,4950979764290708
4951080833386523,NlqQrecZl,6117921704,在逃叭叭鸭,花西子发疯踢到了得力这块铁板，得力：升咖#花西子得力#L在逃叭叭鸭的微博视频,,,,花西子 得力,0,0,3,2023-09-28 22:58,微博视频号,,"http://f.video.weibocdn.com/o0/CuoFkRCqlx088XRhT4wM010412006m4L0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696958832&ssig=zDo6BOblST&KID=unistore,video",
4951080817918633,NlqQpxdZT,3974654610,言忧含,#得力收拾收拾准备升咖#花西子又发疯啦！！！得力十几年的顶流了，花西子你也配？,,,,得力收拾收拾准备升咖,0,0,1,2023-09-28 22:58,iPhone客户端,,,
4951080721717150,NlqQg7cHY,7455401198,深爱阳光的葵花,#花西子承认助梦大使称号#啊这……花西子这是要走黑红路线啊现实里没这么厚脸皮标榜自己的更何况还是个伪—国—货，内里就是资—本—臭骨头,,,,花西子承认助梦大使称号,0,0,17,2023-09-28 22:58,iPhone 13,"['https://wx1.sinaimg.cn/large/0088y6qqgy1hicovcps3bj30wi1yc1kx.jpg', 'https://wx1.sinaimg.cn/large/0088y6qqgy1hicovd8bytj30kk09hq3q.jpg']",,
4951080602701470,NlqQ4bkM6,1881537397,牛肠妖精蛋泥派,一些国产的猫罐头卖的比进口的还贵，好多花西子,,,,,0,0,0,2023-09-28 22:57,iPhone客户端,,,
4951080460358466,NlqPQ1vfI,5662967102,Cosplay情报君,#花西子承认助梦大使称号#还挺会往自己脸上贴金的，日资企业成为国货之光,,,,花西子承认助梦大使称号,0,0,10,2023-09-28 22:57,iQOO Neo7,,,
4950975473255459,Nlo6vdETp,5992567619,变妆给你看,#日常##花西子得力#不会选的姐妹来抄作业！眉笔选的好！画的眉毛就是好！这几个顶呱呱的眉笔赶紧来买kled眉笔珂拉琪眉笔芭贝拉眉笔花西子眉笔等,,,,"日常,花西子 得力",2,0,0,2023-09-28 16:00,微博网页版,"['https://wx1.sinaimg.cn/large/006xycArly1hicbkey2zaj30j60pktgl.jpg', 'https://wx2.sinaimg.cn/large/006xycArly1hicbkgdenyj30j60pkn5d.jpg', 'https://wx3.sinaimg.cn/large/006xycArly1hicbkhocu3j30j60pk11d.jpg', 'https://wx2.sinaimg.cn/large/006xycArly1hicbkj1ujvj30j60pkjyu.jpg', 'https://wx3.sinaimg.cn/large/006xycArly1hicbkk75kxj30j60pk10k.jpg', 'https://wx1.sinaimg.cn/large/006xycArly1hicbklhv5sj30j60pktgv.jpg']",,
4950975451235130,Nlo6t5bjs,6572756723,半程KeMeng,#花西子承认助梦大使称号##花西子被王海举报后更改产品介绍#一直感觉花西子是突然冒出来的杂牌，突然就火起来了，像微商产品一样，有段时间铺天盖地的广告，打得很响亮，网红都在推，无非是资本的力量，不见得会是好东西，现在看来，确实如此。,,,,"花西子承认助梦大使称号,花西子被王海举报后更改产品介绍",2,28,523,2023-09-28 15:59,华为畅享20 Pro,,,
4950875682899426,NllvycagW,5291824241,橘子娱乐,素不鸟了，商战的风还是吹到了文具届。。。#花西子得力##泼天的富贵要到文具届了##6岁零216个月#,,,,"花西子 得力,泼天的富贵要到文具届了,6岁零216个月",723,820,26160,2023-09-28 09:23,,"['https://wx1.sinaimg.cn/large/005M7XdTgy1hic12o09jij30tz14u79a.jpg', 'https://wx1.sinaimg.cn/large/005M7XdTgy1hic12uqhi0j30u018itdh.jpg', 'https://wx1.sinaimg.cn/large/005M7XdTgy1hic12mxycjj30j60dwmyk.jpg', 'https://wx3.sinaimg.cn/large/005M7XdTgy1hic12po4mrj30u00whn0u.jpg', 'https://wx4.sinaimg.cn/large/005M7XdTgy1hic12os21ij30tz1bpwnk.jpg', 'https://wx1.sinaimg.cn/large/005M7XdTgy1hic1bj2wfrj3190299wzk.jpg', 'https://wx1.sinaimg.cn/large/005M7XdTgy1hic12pxnxoj30u00ftjtm.jpg', 'https://wx2.sinaimg.cn/large/005M7XdTgy1hic1aq92qrj30u00vi78m.jpg', 'https://wx3.sinaimg.cn/large/005M7XdTgy1hic12p9kv5j30u00mxq5z.jpg']",,
4950975448089731,Nlo6sxWvx,5041881352,布丁巧克力_ATOPOS,花西子真疯了,,,,,0,0,26160,2023-09-28 15:59,iPhone 14 Pro Max,,,4950875682899426
4950975430265935,Nlo6r17bh,1301904252,江苏新闻,【评新而论|#花西子发疯文学不如专注圆梦#】近日，花西子官微上演“发疯文学”，还在评论区用铅笔和自动铅笔举例，类比其他高端品牌不该以克数计量的逻辑，不料遭得力文具公开回怼，两者双双登上热搜。万万没想到，这泼天的富贵还能洒到文具界！说到底，无论做什么品牌，产品和服务都得用心，对于消费者给予的包容，本土品牌也不能任性消费。希望花西子停止“发疯”，专注“圆梦”，才能真的成长为走向世界的高端品牌。L江苏新闻的微博视频#花西子助力国货每一个梦想##花西子承认助梦大使称号#,,,,"花西子发疯文学不如专注圆梦,花西子助力国货每一个梦想,花西子承认助梦大使称号",9,2,20,2023-09-28 15:59,微博视频号,,"http://f.video.weibocdn.com/o0/0GMHPlazlx088XowxqBi01041200NcCI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696958907&ssig=RiqNrB7vb5&KID=unistore,video",
4950975427903730,Nlo6qxa7w,5749962110,尹大大大平,#花西子被王海举报后更改产品介绍#我拿着手里的眉笔，感觉自己被骗的好惨。这么多年，一点脑子没长,,,,花西子被王海举报后更改产品介绍,0,0,3,2023-09-28 15:59,HUAWEI Mate 30 5G,,,
4950975398283147,Nlo6nyKP9,7440099402,幸入红尘,#花西子被王海举报后更改产品介绍#说的好不如做的好，把价格压下来，实惠国人比什么虚假宣传都有用,,,,花西子被王海举报后更改产品介绍,0,0,0,2023-09-28 15:59,Redmi Note 8 Pro四摄,,,
4950975373115842,Nlo6ld4zw,5940869862,sdby我,#花西子被王海举报后更改产品介绍#天哪李佳奇全身而退盆满钵满,,,,花西子被王海举报后更改产品介绍,0,0,0,2023-09-28 15:59,OPPO A52,,,
4950975346901463,Nlo6isXnV,3267110603,我是你们九姐姐,笑死了//@起肖蔷:花西子每发一次疯，都给另一个国产品牌提供机遇//@·酒久久啾:花西子接着疯，大家伙跟着乐//@老梅梅梅:得力：终于轮到我上场了！//@水水nagisarei:得力哈哈哈//@茶茶_TPS:哈哈哈哈哈哈哈得力老师明天就开始做眉笔,,,"起肖蔷,·酒久久啾,老梅梅梅,水水nagisarei,茶茶_TPS",,0,0,0,2023-09-28 15:59,小米10 Pro,,,
4950975292113287,Nlo6d8RLh,5689276908,脸琏录像带6__xx,#花西子被王海举报后更改产品介绍#花西子真的是李佳琦自己的公司吗？,,,,花西子被王海举报后更改产品介绍,0,5,7,2023-09-28 15:59,网络邻居,,,
4950975275076068,Nlo6bliw4,6931182585,少女闰土本闰,好啦这才是我没有李佳琦那么能说会道没有花西子那么不容易我叫王子乒乒是万千打工人中最发疯的一个,,,,,0,1,3,2023-09-28 15:59,K30 至尊纪念版,"['https://wx2.sinaimg.cn/large/007z4xdvgy1hiccofjmr0j30u016g41z.jpg', 'https://wx2.sinaimg.cn/large/007z4xdvgy1hiccofvvovj30u01jn10h.jpg']",,
4950733759185995,NlhODCxHd,7275970705,我不是脆皮鸭女孩,#花西子问真有人拿克重衡量眉笔价值吗#谁定的这么恶毒的公关,,,,花西子问真有人拿克重衡量眉笔价值吗,0,0,0,2023-09-27 23:59,iPhone 12,,,
4950733705708050,NlhOynWVk,7868724464,椿禾纪,在穴哮洗一个学期澡的钱能买三只花西子眉笔,,,,,0,0,0,2023-09-27 23:59,微博bb机,,,
4950733352865277,NlhNZc1o9,2184052631,01叫我椰子,花西子果然是六七岁🐶都嫌弃的年纪,,,,,0,0,0,2023-09-27 23:57,,,,
4950733213927008,NlhNLgtAQ,7020090963,源子可可,真的烦死花西子了，您真诚道个歉，然后认真去做产品行吗🙉🙉🙉,,,,,0,0,0,2023-09-27 23:57,iPhone客户端,,,
4950733169099179,NlhNGCb6X,6041830276,妆前小助手,东方彩妆与欧美风的碰撞，化妆师演绎#东方彩妆##国货之光##花西子#L妆前小助手的微博视频,,,,"东方彩妆,国货之光,花西子",2,0,0,2023-09-27 23:57,微博视频号,,"http://f.video.weibocdn.com/o0/JfQ5X6eelx088WkorH6w01041200e6Rn0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696958989&ssig=rsYBxfIYAC&KID=unistore,video",
4950733130825951,NlhND3sRN,6372140632,筱杳姣瑶,花西子没事吧……,,,,,0,4,0,2023-09-27 23:57,Reno6 Pro+ 柯南限定,,,
4950264111433993,Nl5B9612V,6336556296,花西子Florasis,#我有一个梦想#我，花西子，6岁半，我有一个梦想，做一个立足本土，走向世界的高端品牌。,,,,我有一个梦想,138264,133504,2901101,2023-09-26 16:53,,['https://wx4.sinaimg.cn/large/006UPxKUgy1hia2mp92w9j30gk0gk0ts.jpg'],,
4950733024659866,NlhNsjyf8,7814861280,sky20110401,回复@我更想你:还涉嫌虚假宣传，花西子不到，天理不容啊//@我更想你:六七岁果然是狗都嫌的年纪,,,我更想你,,0,0,2901101,2023-09-27 23:56,K30S 至尊纪念版,,,4950264111433993
4950732925830454,NlhNiosLA,5409954405,三次顺利-nahyuck,#花西子问真有人拿克重衡量眉笔价值吗#要不然呢。。。,,,,花西子问真有人拿克重衡量眉笔价值吗,0,2,3,2023-09-27 23:56,工作狂 Android,,,
4950732874449062,NlhNdiFp4,2251850471,温带季风as,#花西子问真有人拿克重衡量眉笔价值吗#你要是不会公关，就少说话多贴钱，也不至于弄成现在这个局面,,,,花西子问真有人拿克重衡量眉笔价值吗,0,0,1,2023-09-27 23:55,iPhone客户端,,,
4951094541419103,Nlrcy5XaL,7415741736,小鱼别emo啊,#花西子承认助梦大使称号#整天只知道炒来炒去一点真诚都没让人感受到真是越来越让人反感,,,,花西子承认助梦大使称号,0,1,10,2023-09-28 23:53,OPPO A96 5G,,,
4951094327248290,NlrccupBU,5069311123,林兔兔同学,花西子是个什么傻der品牌啊无语死了,,,,,0,1,1,2023-09-28 23:52,,,,
4951094319384480,NlrcbDnkA,7830331829,Roy的大宝贝吖,#花西子得力#这不得支持得力,,,,花西子 得力,0,0,0,2023-09-28 23:52,真我GT Neo2,,,
4951094301820610,Nlrca7DCG,7497569443,想被鞠抱,回复@花西子Florasis:让我中一个谢谢//@花西子Florasis:#我有一个梦想#花西子现征集大家喜爱的国货品牌，在评论区留言，点赞最高的10条评论将获得妆奁套盒一份。另外【转发+评论】抽1000位花伴送眉笔，再次祝大家双节快乐～,,,花西子Florasis,我有一个梦想,0,0,61165,2023-09-28 23:52,iPhone客户端,,,4950979764290708
4951094255422904,Nlrc5mKKc,6443106013,十亿个为什么俊,#花西子承认助梦大使称号#又发癫L十亿个为什么俊的微博视频,,,,花西子承认助梦大使称号,0,0,6,2023-09-28 23:52,微博视频号,,"http://f.video.weibocdn.com/u0/ecC9SXeKgx088XUWUq7S010412002cAb0E010.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696959018&ssig=QysoJmEVrc&KID=unistore,video",
4950924004951545,NlmLukM7D,5673787516,眉眼似星辰Roy,王源#王源得力文具全球品牌代言人#这泼天的富贵连队友粉也来蹭了发完发现王源是得力文具全球品牌代言人,,,,王源得力文具全球品牌代言人,34,42,971,2023-09-28 12:35,王源超话,"['https://wx3.sinaimg.cn/large/006bYDjSgy1hic6tchr5hj30qy0coab8.jpg', 'https://wx4.sinaimg.cn/large/006bYDjSgy1hic6tct0yvj30qy0e0myp.jpg', 'https://wx4.sinaimg.cn/large/006bYDjSgy1hic6up2ka9j30if0if40g.jpg']",,
4951094252011772,Nlrc58rlW,7415220037,橘色的天际线-Y,哈哈哈哈哈哈#花西子得力#,,,,花西子 得力,0,0,971,2023-09-28 23:51,OPPO A72 5G,,,4950924004951545
4951094238642340,Nlrc3AggA,7852552899,头像不是我啦,而且啊，很多人数出来也就花了那么一点钱……不要说金额不重要，如果花西子卖七块九而不是七十九，现在舆论方向恐怕很不一样,,,,,0,0,1,2023-09-28 23:51,Android客户端,,,
4951094185429357,NlrbYmMqh,5434056281,咔咔咔的in,#得力回应花西子发疯#哈哈哈哈哈哈哈哈，笑吐了，这就是现代商战吗？,,,,得力回应花西子发疯,0,0,3,2023-09-28 23:51,Android,,,
4951094176251939,NlrbXqepJ,6356172608,之乎者也d_,发自内心的话，要是李佳琦或者花西子能把榴莲的价格打下来，那我真的会原谅他们，我甚至还可以为了他们而消费。#水果店8.8元一斤卖榴莲惊动特警#,,,,水果店8.8元一斤卖榴莲惊动特警,0,1,1,2023-09-28 23:51,iPhone 12,,,
4951094159213259,NlrbVCEMX,1808169670,熊猫幽灵猪_啊,#花西子被王海举报后更改产品介绍#眼看它高楼起，眼看它楼塌了,,,,花西子被王海举报后更改产品介绍,0,0,0,2023-09-28 23:51,毛豆公主iPhone客户端,['https://wx2.sinaimg.cn/large/6bc67ac6gy1hicqf6ro2aj20go0fqabi.jpg'],,
4951080440171704,NlqPO0IFq,2755922044,追剧科技园,#她推了西娘娘#原来国货兴起祭品是花西子呀，花西子大义！,,,,她推了西娘娘,0,2,3,2023-09-28 22:57,iPhone 11,,,
4951080216564803,NlqPrrxNV,5674814998,謦欬即倾偈,#鸿星尔克辟谣代工华为芯片#压力给到了蜜雪冰城（公关比上班了，都让花西子看看如何公关）,,,,鸿星尔克辟谣代工华为芯片,0,0,1,2023-09-28 22:56,Redmi Note 8四摄,,,
4951080213942721,NlqPrgxGh,1782528001,Flora某某菲,#王海称花西子应该给消费者退一赔三#成也萧何败也萧何,,,,王海称花西子应该给消费者退一赔三,0,0,2,2023-09-28 22:56,HarmonyOS设备,,,
4951080125859779,NlqPioAoz,6470973345,答应送我那朵最美水花,好//@花西子Florasis:#我有一个梦想#花西子现征集大家喜爱的国货品牌，在评论区留言，点赞最高的10条评论将获得妆奁套盒一份。另外【转发+评论】抽1000位花伴送眉笔，再次祝大家双节快乐～,,,花西子Florasis,我有一个梦想,0,0,61165,2023-09-28 22:55,OPPO Find X6 Pro,,,4950979764290708
4951080092565915,NlqPfaLvJ,5527857852,welfare_LOL,#花西子回应眉笔灵感源于螺子黛#会不会这会儿大家都在购入花西子等赔付？最后发现，啥都木有的陪～,,,,花西子回应眉笔灵感源于螺子黛,0,1,4,2023-09-28 22:55,iPhone 13 Pro,,,
4951080083397707,NlqPeefTJ,6555229330,凤溪羽汐,花西子发生了什么？为啥这样呢？,,,,,0,0,0,2023-09-28 22:55,海底世界Android,,,
4951080020218420,NlqP80UOU,7819260003,不愿意交流的幻想塔,#得力回应花西子发疯#回力你管管你家鞋子吧。难穿得要似,,,,得力回应花西子发疯,0,0,0,2023-09-28 22:55,iPhone客户端,,,
4951080004225310,NlqP6hJca,7725067852,SONG肆意顾妍,#花西子得力#笑起飞了,,,,花西子 得力,0,0,1,2023-09-28 22:55,OPPO A8,,,
4950930539940797,NlmW1FI3r,5690794000,蒜蒜收藏夹,真彩、晨光和得力VS花西子（感觉花西子这次真的踢到铁板了……拉踩谁不好拉踩2B铅笔，有些人可能都没用过眉笔，但一定用过铅笔,,,,,256,1282,42976,2023-09-28 13:01,,"['https://wx3.sinaimg.cn/large/006d7Zu0gy1hic7n9ylu3j30yl0u077u.jpg', 'https://wx2.sinaimg.cn/large/006d7Zu0gy1hic7nrdcirj30j60sxjx3.jpg', 'https://wx1.sinaimg.cn/large/006d7Zu0gy1hic7lpbvyzj30j50ewdgm.jpg', 'https://wx3.sinaimg.cn/large/006d7Zu0gy1hic7lp1qk0j30j60urwhe.jpg']",,
4951079958352383,NlqP1z2PR,5884773278,啊啦啦嗯嗯嗯,//@暗懦仁君:同类里要是真有能翻身的优势早就拿出来了//@大头爱哈哈:不懂花西子至少拉踩比较也应该和同类产品你一个眉笔和铅笔比价格？？我看他是鲨笔,,,"暗懦仁君,大头爱哈哈",,0,0,42976,2023-09-28 22:55,iPhone 11(白色),,,4950930539940797
4951079853232992,NlqORdz32,5506946116,什麼什麼什麼什麼什麼咩,#得力回应花西子发疯#花西子这点格局还想成为国际大牌。。。。,,,,得力回应花西子发疯,0,1,6,2023-09-28 22:54,Android,,,
4950975229724702,Nlo66ENQ2,7833291242,冰川呐喊,#你以后还会买花西子吗#最近的大众的消费观风向发生了变化。我联想到的是大家生活方式与态度的变化。是要去寻找生活中更更微小但更确定的幸福。引用一下知乎上关于小确幸的观点，分享给迷茫中的我自己。想在街上看书的时候，最好地点应该算是午后的餐厅。这时最好知道一间宁静、明亮、空旷，椅子坐起来感觉很好的餐厅。只点酒和前菜也不会露出讨厌脸色的亲切店家最好。如果上街还有点时间，就先到书店买本书，然后再到店里一点一点地品尝着白酒徜徉在书页间。这实在是件非常奢侈但感觉好得不得了的事。如果这时候读契诃夫，和周遭的气氛挺相配的。这一类生活的细微末节没有人会特地来教你，也不会刊登在情报杂志上。只有自己不断尝试错误才能知道，这么说起来，住在东京和住在格林兰岛的雪原之中，两者或许并没有多大的差别吧！,,,,你以后还会买花西子吗,0,0,0,2023-09-28 15:59,微博搜索,,,
4950975216879026,Nlo65sRy2,1868620300,无物无我--,得力“怼”花西子上热搜第一，网友：泼天的富贵要到文具界了O网页链接,,,,,0,0,0,2023-09-28 15:58,荣耀 9X PRO,,,
4950975212161837,Nlo6594ol,1940069674,Rainbbbow,成年人写字只用自动铅笔算了一下这只笔已经用了快10年依旧如此顺手#花西子眉笔自动铅笔#,,,,花西子眉笔 自动铅笔,0,0,7,2023-09-28 15:58,微博轻享版,['https://wx2.sinaimg.cn/large/73a31d2agy1hiccreznzfj20u0140n51.jpg'],,
4950975204821896,Nlo64keow,2500973705,小可爱是我呀1128,#花西子被王海举报后更改产品介绍#李哥这盛世如你所愿,,,,花西子被王海举报后更改产品介绍,0,0,2,2023-09-28 15:58,iPhone客户端,,,
4950975120410443,Nlo5W1IM3,3888399549,HighMark海马课堂,#花西子得力##得力收拾收拾准备升咖#我，海马课堂，6年零30个月的本土娃娃，留学生课业辅导机构立足本土，走向世界不是我的梦想，因为这已经实现了我们的服务已经覆盖英澳美加新港等国家和地区能够陪伴留学生探索更好的自己，学业有成，快乐HighMark，才是我的梦想留学生的每一份信任，每一分成绩的进步才是我们泼天的富贵,,,,"花西子 得力,得力收拾收拾准备升咖",0,0,4,2023-09-28 15:58,微博网页版,['https://wx4.sinaimg.cn/large/e7c444bdly1hiccqf4j7hj22no2nob29.jpg'],,
4950975117528590,Nlo5VvAwS,7448938978,青青草原抗团子,#花西子回应眉笔灵感源于螺子黛#甄嬛，华妃，皇后：呸，晦气。螺子黛那么贵，你之前卖几块钱现在跟我说灵感源自螺子黛？螺子黛可是皇室用的，你个花西子算个什么东西，还敢碰瓷螺子黛。tui！tuituitui！！！,,,,花西子回应眉笔灵感源于螺子黛,0,4,5,2023-09-28 15:58,画饼大师,,,
4950975036524500,Nlo5NrnjS,1193725273,中国企业家杂志,#得力商业版图盘点#【#得力8年被评为A级纳税人#】#得力收拾收拾准备升咖#近日，得力文具因回复花西子的言论引发热议。#花西子得力#企查查APP显示，得力集团有限公司成立于1992年12月，法定代表人为娄甫君，注册资本15亿人民币，经营范围含出版物批发、文具制造等，由娄甫君等共同持股。企查查信息显示，该公司对外投资62家，间接持股36家，大多为存续状态，行业涉及制造业、科学研究和技术服务业等。信用评价显示，该公司8次被评为A级纳税人。@财经网科技L财经网的微博视频,,,财经网科技,"得力商业版图盘点,得力8年被评为A级纳税人,得力收拾收拾准备升咖,花西子 得力",0,1,1,2023-09-28 15:58,Android,,"http://f.video.weibocdn.com/o0/2ZgtQ1lNlx088XbxQQBW010412006zAl0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696959113&ssig=tQN4PniL9H&KID=unistore,video",
4950975020533246,Nlo5M2eIK,3939385249,风扇不通电,#你以后还会买花西子吗#什么玩意儿，从来没有买过,,,,你以后还会买花西子吗,0,0,0,2023-09-28 15:58,Redmi Note 12 Pro,,,
4950975012144476,Nlo5L8ZSk,5131543726,JokerXue_Thy,#花西子眉笔自动铅笔#自动铅笔确实是要几块钱一支，但是它可以换笔芯啊！以前一块钱一筒，一桶有20根，长期算下来自动铅笔比2B铅笔更划算，另外你不用买削笔刀？2B买回来就会自己削？花西子你和铅笔相类比，我看你才2B吧，会不会算啊？你把重点放在自动铅笔贵，却忽视了他可以换笔芯，你九年义务白读了？,,,,花西子眉笔 自动铅笔,0,0,0,2023-09-28 15:58,值钱的HarmonyOS设备,['https://wx2.sinaimg.cn/large/005BhqWigy1hiccqknhp3j30fo0fq75i.jpg'],,
