id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4947834626379816,Nk4oCqLGg,5478791380,铜陵城事,【#你接受花西子的道歉吗#？】#如何看待花西子致歉#？花西子表示在过去一周里，受到了全网极大的关注，感到“诚惶诚恐，手足无措”，但已记录网友意见，正根据网友的相关意见一一比照、修正和提升，未来为大家带来更好的产品，提供更好的服务。信的末尾，花西子表示“脚踏实地，行稳致远；百花齐放，国货自强”。你接受花西子的道歉吗？,,,,"你接受花西子的道歉吗,如何看待花西子致歉",0,0,0,2023-09-19 23:59,vivo X Fold2,,,
4947834615108090,Nk4oBlqQy,5890624834,家有一颗梧桐树,第一次认识花西子是散粉，确实很出圈，希望可以越做越好,,,,,0,0,85794,2023-09-19 23:59,K30S 至尊纪念版,,,4947752490635426
4947834598066540,Nk4ozxQtu,7578464863,和提没有缘_,#花西子发声#少拿国货绑架人好吗,,,,花西子发声,0,0,1,2023-09-19 23:59,HUAWEI Mate 10,,,
4947834573426745,Nk4oxens5,7411134628,在下一八七点八,花西子什么叫做废话连篇不讲正题你倒是说你的眉笔为什么卖79啊比植村秀贵多了,,,,,0,0,4,2023-09-19 23:59,iPhone 14 Pro Max,['https://wx1.sinaimg.cn/large/0085ymFuly1hi2c1i7f0zj30u0140n8y.jpg'],,
4947834563988026,Nk4owgJt0,3965006585,呦蓝大唯唯,@花西子,,,花西子,,0,0,85794,2023-09-19 23:59,iPhone客户端,,,4947752490635426
4947834560842042,Nk4ow3x3k,6209092845,利刃空天,#花西子发声#网传因为这波热度眉笔涨价了？看看这叫什么事儿啊！让网红李带货直播间怼网友，眉笔每天都要用的，薄利多销也能赚钱，为啥非要发酵舆论呢………！！！图源自网络,,,,花西子发声,0,0,4,2023-09-19 23:59,,"['https://wx1.sinaimg.cn/large/006McIGNgy1hi2c0nq44wj30ku102wjy.jpg', 'https://wx1.sinaimg.cn/large/006McIGNgy1hi2c1rjk5kj30ku0zwjwj.jpg']",,
4947834522307371,Nk4os9GfF,6495238647,嗯哼的嗣嗣,#花西子发声#现在是商战，人家就是在内涵你，你搞这些花拳绣腿怎么跟别人斗，别说什么国货不国货，你靠什么去做这买卖生意！产品还是设计还是品牌？声誉已损，何不老老实实给些老客户福利，打起价格战！没同行对着你落井下石就不错了,,,,花西子发声,0,0,0,2023-09-19 23:58,iPhone客户端,,,
4947834488490854,Nk4oozCRg,7203249382,橘生淮南则以橘,#花西子发声#滚,,,,花西子发声,0,0,0,2023-09-19 23:58,vivo Y32,,,
4947834455720301,Nk4olo06V,5623620794,ONE哥说,#你期待花西子出什么价位的产品#花西子接下来会推出什么价位的产品呢？这一问题困扰了许多消费者，毕竟我们都希望能够在美妆护肤领域找到性价比高的产品。同时，关于花西子公关部多人离职的传闻也增加了疑虑感。难免有人猜测是否有什么内幕原因，他们离职是否成了某些事情的“背锅侠”？#公关离职#,,,,"你期待花西子出什么价位的产品,公关离职",0,0,1,2023-09-19 23:58,,['https://wx4.sinaimg.cn/large/0068A8Fcly1hi2c1t11ynj30n00slac0.jpg'],,
4947834452051854,Nk4ol8BMq,6413871124,你眼如月色,#花西子发声#国货都不容易，我也是。哈哈哈哈哈笑死我了这个,,,,花西子发声,0,0,0,2023-09-19 23:58,iPhone客户端,,,
4947834451790824,Nk4ol7vSg,3627430135,是个爱钓鱼的小姐姐,@花西子,,,花西子,,0,0,85794,2023-09-19 23:58,iPhone 12,,,4947752490635426
4947716432726979,Nk1jZbrpx,7608435687,用户7608435687,他是美国玖富的大股东-陈理行，3年后在受害出借人的坚持下，他终于露面了，继续他无赖的表演和言词，怨人保、怨政策，唯一忘记了3年前的承诺，令人作呕，一家“合法合规”的公司，3年不还1分钱，还在美国上市，高管股东照分12亿，还在万卡放贷，是有多强的能量，唯有立案，让孙雷‘杨晓军’刘磊‘肖常兴’李治军‘金增笑’张冬成‘朱俊丽’徐宇‘徐乘’江南春‘张丽芬’吴明武‘张玉’峰渠‘万春’在牢中相见！#厚积薄发在房山##分众传媒##唯品会##恒大财富杜某等被采取刑事强制措施#,,,,"厚积薄发在房山,分众传媒,唯品会,恒大财富杜某等被采取刑事强制措施",5,3,6,2023-09-19 16:09,荣耀X10 5G,['https://wx4.sinaimg.cn/large/008iUdGDly1hi1yhranx9j30m80m8q72.jpg'],,
4947834430819624,Nk4oj3rdK,7411057300,我要好运double,#花西子发声##秦奋#,,,,"花西子发声,秦奋",0,0,6,2023-09-19 23:58,HUAWEI Mate 40 Pro,,,4947716432726979
4947834417709086,Nk4ohwlu6,5993789984,Gelsey_Roroza,#花西子发声#,,,,花西子发声,0,0,1,2023-09-19 23:58,OPPO K9x 5G,,,
4947834417189618,Nk4ohualA,1808813142,泥鳅面相,#花西子发声#雌雄眼，深藏不露；斜嘴巴，言非心声！,,,,花西子发声,4,15,57,2023-09-19 23:58,NZONE 50 Pro,['https://wx1.sinaimg.cn/large/6bd04c56gy1hi2bzo0619j20qo0r6q4i.jpg'],,
4947834413779061,Nk4ohfR6B,6199947590,玛卡巴卡KC,#花西子发声#所以说了个啥？,,,,花西子发声,0,0,1,2023-09-19 23:58,nova5Pro人像超级夜景,['https://wx4.sinaimg.cn/large/006LAlAGgy1hi2c1n5rr4j30u00rlq8f.jpg'],,
4947834401458957,Nk4og67xz,6284211577,Doky_CF,不说别的，花西子那个同心锁口红很拔干。。。蜜粉飞粉也很严重，给的粉饼也很不好。。。。,,,,,0,0,0,2023-09-19 23:58,绝世美女的HarmonyOS设备,,,
4947753009679820,Nk2gYECa8,1642634100,新浪科技,【#你期待花西子出什么价位的产品#】9月19日，#花西子发声#称，在过去一周里，受到了全网极大的关注，感到“诚惶诚恐，手足无措”，但已记录网友意见，正根据网友的相关意见一一比照、修正和提升，未来为大家带来更好的产品，提供更好的服务。做个小调查，你期待花西子出什么价位的产品？你期待花西子出什么价位的产品？,,,,"你期待花西子出什么价位的产品,花西子发声",305,1912,386462,2023-09-19 18:35,微博网页版,,,
4947834363972218,Nk4ocgFm2,7578464863,和提没有缘_,我投给了“我不会买花西子”~,,,,,0,0,386462,2023-09-19 23:58,HUAWEI Mate 10,,,4947753009679820
4947834354272744,Nk4obhVxe,3363828832,讨人厌的可爱女孩,#花西子发声#花西子的包装很丑真的很微商,,,,花西子发声,0,0,0,2023-09-19 23:58,iPhone客户端,,,
4947834345358277,Nk4oamtVP,7474459536,林林林林林潇瑾,#花西子发声#你到底想讲什么。。。,,,,花西子发声,0,0,0,2023-09-19 23:58,,,,
4947834284019248,Nk4o4gRAA,6496221706,吃啥啥光心大喵,#花西子发声#。。。。无话可说几块钱的眉笔一样得用国货能不能便宜好用#和朱志鑫一起秋日出行#,,,,"花西子发声,和朱志鑫一起秋日出行",0,0,0,2023-09-19 23:58,鑫鑫的心里Android,,,
4947834283491985,Nk4o4eEql,5281989678,小马奔腾不息的小马,#花西子发声#建议花西子断臂求生！,,,,花西子发声,0,0,2,2023-09-19 23:58,iPhone客户端,"['https://wx2.sinaimg.cn/large/005LsGNUgy1hi2c0wit65j30hs0403z3.jpg', 'https://wx4.sinaimg.cn/large/005LsGNUgy1hi2c0wtor0j30hs04bgm0.jpg']",,
4947738510229678,Nk1TB0XKu,6336556296,花西子Florasis,感谢大家一直以来对花西子的关注和支持，抱歉我们来晚了，有几句掏心窝子的话想跟大家说。,,,,,12795,52091,927110,2023-09-19 17:37,微博网页版,['https://wx4.sinaimg.cn/large/006UPxKUgy1hi20xhqryqj30u014018u.jpg'],,
4947834262260205,Nk4o29tYV,5309239584,桃河烈女,哈哈哈哈哈哈哈//@不是火影忍者粉丝:花西子上小学的时候考试题目不会做，就在答卷上写国货万岁，没有老师敢判错,,,不是火影忍者粉丝,,0,0,927110,2023-09-19 23:57,Redmi Note 11T Pro,,,4947738510229678
4947834248892450,Nk4o0BjkC,6765104896,深夜开e的狐狸,#花西子发声#不如不说,,,,花西子发声,0,0,0,2023-09-19 23:57,iPhone客户端,,,
4947834215861024,Nk4nXoAIE,7390358807,夏日至向信,#花西子发声##和朱志鑫一起秋日出行#,,,,"花西子发声,和朱志鑫一起秋日出行",0,0,0,2023-09-19 23:57,,,,
4947834202752889,Nk4nWby9r,7810584344,我家有万顷胡萝卜田,#花西子发声#……,,,,花西子发声,0,0,0,2023-09-19 23:57,荣耀X10 5G,,,
4947834190168808,Nk4nV0HUI,6546690987,用户6546690987,花西子来咯，体验一波～,,,,,0,0,85794,2023-09-19 23:57,真我GT Neo5,,,4947752490635426
4947834169461676,Nk4nSDHpG,6608568124,得意须尽欢____,#花西子发声#不管你是什么，首先应该考虑消费者，是这样。品牌应该要懂可持续发展。,,,,花西子发声,0,0,0,2023-09-19 23:57,微博 HTML5 版,,,
4947834149276649,Nk4nQCVhn,3971246498,氢氧化铜_面包侠,中国家长就像是花西子厂家，79的感情只值4.5的成本，被叫李佳琦的情绪中间商赚走了差价后，反倒怪自己的孩子怎么不能体谅他们,,,,,0,0,0,2023-09-19 23:57,nova4自拍极点全面屏,,,
4947834148753270,Nk4nQAJ7M,7308480308,-望舒白榆-,#花西子发声#已阅，不大理解,,,,花西子发声,0,0,1,2023-09-19 23:57,碗盆乖女的Android,,,
4947834129091428,Nk4nOC95W,7493667925,云养鸡--农村精准扶贫,抽奖@花西子Florasis,,,花西子Florasis,,0,0,85794,2023-09-19 23:57,K30 至尊纪念版,,,4947752490635426
4947834111526565,Nk4nN6p81,7774905348,日落诶-,#花西子发声#说了跟没说一样，反正不会买还是，笑死我了,,,,花西子发声,0,0,1,2023-09-19 23:57,iPhone 11,,,
4947834111788107,Nk4nN7var,5849623059,komore_78000,#花西子发声#你掏啥心窝子了，你不是都掏给李佳琦了吗。还不如ai写得好呢,,,,花西子发声,0,0,3,2023-09-19 23:57,HarmonyOS设备,,,
4947834090555849,Nk4nL2kBj,2646510261,不酸的宁萌萌,#花西子发声#国货不容易，国人就容易吗？,,,,花西子发声,0,0,0,2023-09-19 23:57,Android,,,
4947834077708670,Nk4nJwlno,7740084377,_宿命演奏家,#花西子发声#说了但没完全说,,,,花西子发声,0,0,0,2023-09-19 23:57,美乐蒂的音符,,,
4947834052284142,Nk4nH9Ad0,6434753601,橄榄油爱做作业,#花西子发声#居然想用“国货”来道德绑架我,,,,花西子发声,0,0,2,2023-09-19 23:57,nova11系列敢拍敢出色,,,
4947834027116122,Nk4nEtRea,7201860456,暖暖小珠包,让我试一下花西子到底怎么样，值不值得@花西子Florasis,,,花西子Florasis,,0,0,85795,2023-09-19 23:57,vivo Y77,,,4947752490635426
4947834015059996,Nk4nDlekQ,5727172661,神经病治疗手记-放弃治疗版,#花西子发声#简单点说话的方式简单点,,,,花西子发声,0,0,4,2023-09-19 23:56,门崽搞笑女的日常,,,
4947834007194024,Nk4nCubuE,7469154229,项前进85,#花西子发声#,,,,花西子发声,0,0,85795,2023-09-19 23:56,iPhone客户端,,,4947752490635426
4947834005883070,Nk4nCoGse,6445310608,鸣上ukyo,//@洛梅笙:所以说李佳琦就是国贼，他打着帮助国货，给消费者争取最惠的旗号，实际上是对实业和消费者的两头吸血，有些人也别说李佳琦或花西子谁更冤，他们就是一个利益链的共同体。至于李佳琦的脑残粉为什么至今对他劫富济贫的说法深信不疑，应该跟耽粉催眠一样的“女权”就是个遮羞布,,,洛梅笙,,0,0,12823,2023-09-19 23:56,HUAWEI Mate 40 Pro,,,4947681836796110
4947833935626314,Nk4nvnBF0,1864856880,胡扯鸡蛋,【#你能接受花西子道歉吗#】#花西子发声#9月19日，花西子官方发布给公众的一封信，这也是花西子首次发声。信中，花西子表示在过去一周里，受到了全网极大的关注，感到“诚惶诚恐，手足无措”，但已记录网友意见，正根据网友的相关意见一一比照、修正和提升，未来为大家带来更好的产品，提供更好的服务。信的末尾，花西子表示“脚踏实地，行稳致远；百花齐放，国货自强”。#你期待花西子出什么价位的产品#你能接受花西子道歉吗？,,,,"你能接受花西子道歉吗,花西子发声,你期待花西子出什么价位的产品",0,0,0,2023-09-19 23:56,HUAWEI Mate 20 Pro,,,
4947833922522233,Nk4nuaA9b,7772767491,rinrin赵酱酱,今天还在毛概老师课堂上面聊到花西子～,,,,,0,0,85795,2023-09-19 23:56,iPhone客户端,,,4947752490635426
4947833917539347,Nk4ntvDkn,2127943265,ZZ要早睡不熬夜,#花西子发声#马上双十一了懂的自然懂少点推广少在包装上弄些花里胡哨的造型多注重产品不是觉得79元贵而是这79元花的值不值消费者买的是化妆品不是工艺品,,,,花西子发声,0,2,1,2023-09-19 23:56,iPhone客户端,,,
4947833864323185,Nk4noi8EN,3025150847,可爱张要吃冰,#花西子发声#前段时间刚买了花西子的散粉和气垫，我不怎么化妆，这两个用起来感觉也还好，一百多是我能接受的价位，结果后面被朋友科普他家克数比有些国际牌子要小，所以综合可能价格也差不多。对我来说用花西子还是用香奈儿差别不大，因为我皮肤还不错化妆技术又很烂。但是，他的态度我觉得是让人不舒服的，从李佳琦道歉到花西子声明，他们始终没有意识到消费者在愤怒什么，这种愤怒也不是道个歉发个声明就能消除的。,,,,花西子发声,0,0,0,2023-09-19 23:56,iPhone客户端,,,
4947833839157541,Nk4nlCqih,6723512378,重生坐家焱焱焱,哈哈哈//@洛梅笙:所以说李佳琦就是国贼，他打着帮助国货，给消费者争取最惠的旗号，实际上是对实业和消费者的两头吸血，有些人也别说李佳琦或花西子谁更冤，他们就是一个利益链的共同体。至于李佳琦的脑残粉为什么至今对他劫富济贫的说法深信不疑，应该跟耽粉催眠一样的“女权”就是个遮羞布,,,洛梅笙,,0,0,12823,2023-09-19 23:56,别cue你爹Android,,,4947681836796110
4947833834178207,Nk4nlhwWr,7527403851,石头石头哇,还没有买过花西子嘞试试,,,,,0,0,85791,2023-09-19 23:56,HarmonyOS Device,,,4947752490635426
4947833809535949,Nk4niE0JD,6983879122,我站奈桔,阴阳师天照我们阴阴师也有自己的花西子呢,,,,,0,0,6,2023-09-19 23:56,阴阳师天照超话,['https://wx4.sinaimg.cn/large/007CDDZEly1hi2bz2cf5nj30m80m8jvu.jpg'],,
4947833796431471,Nk4nhqZ7p,7542186296,全五音,这个问题的关键确实在李某琦本身，如果花西子不回应也就罢了，但是他回应了的话，就不应该这样似是而非了，所有人都明白这个事情生气的点在哪里，但是它的回应又完全不提那个点，同时和李某琦一样句句不离国货二字，这不是和李某人做法一致吗，属实有种让人吞了苍蝇的恶心感。,,,,,0,0,927111,2023-09-19 23:56,iPhone客户端,,,4947738510229678
4947833742427291,Nk4ncabrR,7862591184,糊涂不了一点_,#花西子发声#这。。。说了啥,,,,花西子发声,0,0,0,2023-09-19 23:55,舞门永存Android,,,
4947833659330849,Nk4n3D9nz,5391312282,晚枫如歌,#花西子发声#看不懂的，省流版来了！#花西子#,,,,"花西子发声,花西子",0,1,14,2023-09-19 23:55,王者荣耀超话,['https://wx1.sinaimg.cn/large/005SRoBIgy1hi2byecxrzj30zo256dob.jpg'],,
4947833645961577,Nk4n2p0St,5657128251,·俗世·,#花西子发声#通篇都是官方的废话！比我的毕业论文还要假,,,,花西子发声,0,0,7,2023-09-19 23:55,vivo S15,,,
4947833645436428,Nk4n2mOgk,7530469071,剥个橘子吗,#花西子发声#？,,,,花西子发声,0,0,0,2023-09-19 23:55,微博轻享版,['https://wx2.sinaimg.cn/large/008dD50zly1hi2byh1v0sj30wi0oe0zx.jpg'],,
4947833644912454,Nk4n2kBX8,7464621147,CYL_乘以六,花西子一直把古典之美和东方元素融合的很好，想体验更多产品，这次的抽奖让我中中中！！！,,,,,0,0,85791,2023-09-19 23:55,HUAWEI P40 5G,,,4947752490635426
4947833629966782,Nk4n0FOOy,3181842932,陈皮-橘红,前两年三八节，花西子在广州举办过女子30公里越野赛，本人有幸目睹过。做尖端国货，为女性加油！顺便说一句，我也用你家的眉笔。,,,,,0,0,85791,2023-09-19 23:55,nova5Pro人像超级夜景,,,4947752490635426
4947833587762101,Nk4mWwzhb,1869837147,xrxsweet,花西子,,,,,0,0,85791,2023-09-19 23:55,iPhone客户端,,,4947752490635426
4947767174108468,Nk2DPheNC,2382356540,江宁婆婆,#花西子发声#↙️原版经我反复阅读后的精炼脱水版↘️,,,,花西子发声,1017,1607,58735,2023-09-19 19:31,丝般顺滑的HarmonyOS设备,"['https://wx3.sinaimg.cn/large/8dffe03cly1hi24bj7gmrj20qo0zk102.jpg', 'https://wx1.sinaimg.cn/large/8dffe03cly1hi24bjss19j20qo0zkmyg.jpg']",,
4947833586188711,Nk4mWpXXV,3950019388,虚幻星空_沐枫,//@喜欢听雨声睡觉的居居:哈哈哈哈哈哈哈哈哈花西子在摆花架子在搞花肠子//@_鄭在愛_:他们这篇回复和产品一样：过度包装。一看净含量：0.07g。,,,"喜欢听雨声睡觉的居居,_鄭在愛_",,0,0,58735,2023-09-19 23:55,微博轻享版,,,4947767174108468
4947833558667989,Nk4mTAmWh,3178783184,Forever-顾小桃,#花西子发声#哦～睡吧,,,,花西子发声,0,0,0,2023-09-19 23:55,iPhone 11,,,
4947833553944621,Nk4mTgyaV,7246838815,恭迎芝心公主殿下,#花西子发声#贵成这样奢侈品都成了你的平替了#和朱志鑫一起秋日出行#,,,,"花西子发声,和朱志鑫一起秋日出行",0,2,0,2023-09-19 23:55,微博轻享版,,,
4947833540052369,Nk4mS0dCF,6993841368,暮雪寄予星,#花西子发声#怎么了，有人知道吗,,,,花西子发声,0,0,0,2023-09-19 23:55,vivo S1照亮你的美,,,
4947833498634678,Nk4mNAeh0,3518277082,宇宙小柠檬520,#花西子发声#你不如别说了。矛盾重重。,,,,花西子发声,0,0,0,2023-09-19 23:54,HUAWEI Mate 30,,,
4947833483166308,Nk4mMdhHu,7282474213,戾三刀,#花西子发声#有点像我的英语六级翻译,,,,花西子发声,0,0,0,2023-09-19 23:54,,,,
4947833469011796,Nk4mKBOny,5932772353,MGCLWB,#花西子发声#这说了跟没说有什么区别吗,,,,花西子发声,0,0,0,2023-09-19 23:54,HUAWEI Mate 40 Pro,,,
4947833423924240,Nk4mGgsSc,7598039416,花花酱是我老婆,#花西子发声#说了又好像什么都没说,,,,花西子发声,0,0,1,2023-09-19 23:54,iPhone客户端,,,
4947833419468416,Nk4mFDJao,7427076270,大下小君在此,花西子评论区演的吧,,,,,0,0,0,2023-09-19 23:54,浩翔妈咪的Android,,,
4947833374114700,Nk4mBhgq8,6052992276,冰淇淋又化啦,#花西子发声#看完概括：我是国货让让我,,,,花西子发声,0,0,2,2023-09-19 23:54,iPhone客户端,,,
4947833356028539,Nk4mzpiiv,7298837077,等云飘过中,#花西子发声#说了等于没说避重就轻,,,,花西子发声,2,8,24,2023-09-19 23:54,HUAWEI P30,,,
4947833297571899,Nk4mtvLNp,7391294091,滴上班打卡成功,@花西子,,,花西子,,0,0,85791,2023-09-19 23:54,iPad air,,,4947752490635426
4947833264539793,Nk4mqj30t,3944623433,貂方,#花西子发声#你还不如不发我真服了,,,,花西子发声,0,0,0,2023-09-19 23:53,,,,
4947833263753378,Nk4mqfKqm,1914720507,优惠券65428,花西子蚕丝蜜粉饼/干粉粉饼定妆控油(157)流放的记忆，在心底播放着回忆的旋律6--,,,,,0,1,0,2023-09-19 23:53,微博 HTML5 版,['https://wx2.sinaimg.cn/large/722050fbly8hi2bwvvma1j20fv0fvgqf.jpg'],,
4947833260869756,Nk4mq3Egk,5819618186,东南蛙趣,#台湾#@ETtoday新聞雲这也算亮点?#iPhone15与Pro该选谁##花西子发声#,,,ETtoday新聞雲,"台湾,iPhone15与Pro该选谁,花西子发声",0,0,12,2023-09-19 23:53,Android,"['https://wx1.sinaimg.cn/large/006lQwxsgy1hi2bwjyvdhj30qo0zo77a.jpg', 'https://wx1.sinaimg.cn/large/006lQwxsgy1hi2bwkcfynj30qo14wtcj.jpg', 'https://wx3.sinaimg.cn/large/006lQwxsgy1hi2bwkomjzj30fu0qo755.jpg']",,
4947833260085909,Nk4mq0mlD,5536418463,yiixhooo,还以为是一万份79红包//@花西子Florasis:谢谢大家的声音，花西子准备了一万份“花西币”和100份礼盒，免费给大家体验，征集使用体验。感兴趣的朋友可以看看这里：O网页链接,,,花西子Florasis,,0,0,927111,2023-09-19 23:53,Redmi K60,,,4947738510229678
4947833252480111,Nk4mpapbN,1911819074,首映礼,#近八成投票网友认为花西子道歉不真诚#同样是带货主播，为什么董宇辉能获得大众喜爱，李佳琦却遭人骂？#花西子发声#L首映礼的微博视频,,,,"近八成投票网友认为花西子道歉不真诚,花西子发声",0,0,7,2023-09-19 23:53,iPhone客户端,,"http://f.video.weibocdn.com/o0/iSzFRdYJlx088Jz4XQKQ010412021xU90E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696951853&ssig=60gZxS8poG&KID=unistore,video",
4947833251172139,Nk4mp4UVt,6663188851,梦不落雨还林,#花西子发声#国货都不容易，国货不会是护身符，既然做不好又凭什么让国货保护你一辈子,,,,花西子发声,0,0,0,2023-09-19 23:53,张峻豪女友Android,,,
4947833223120997,Nk4mmd5UF,5373553475,柯言的邮箱,“我的确不开心，但我连表达不开心的欲望都没有。”#花西子发声#,,,,花西子发声,0,0,1,2023-09-19 23:53,SVIP推荐官,,,
4947833214731200,Nk4mljQNG,2291419984,别关注我球球您了,//@听装冰镇可口可乐之再来一听:我写论文belike//@赛博活尸://@纯爱小狗大王://@不是火影忍者粉丝:花西子上小学的时候考试题目不会做，就在答卷上写国货万岁，没有老师敢判错,,,"听装冰镇可口可乐之再来一听,赛博活尸,纯爱小狗大王,不是火影忍者粉丝",,0,0,927111,2023-09-19 23:53,Redmi K50 Pro,,,4947738510229678
4947833202147642,Nk4mk90Ho,7385117176,马华橙子,中一个花西子币,,,,,0,0,85791,2023-09-19 23:53,小米11 青春版,,,4947752490635426
4947833172266330,Nk4mh9vzI,5373553475,柯言的邮箱,“突如其来的脾气，往往是积攒了好久的委屈。”#花西子发声#,,,,花西子发声,0,0,0,2023-09-19 23:53,SVIP推荐官,,,
4947833159942894,Nk4mfFIBg,6894956034,身上有颗痣-,#花西子发声#怎么说呢。#和朱志鑫一起秋日出行#,,,,"花西子发声,和朱志鑫一起秋日出行",0,0,0,2023-09-19 23:53,棍咪的iPhone 13,,,
4947833154439387,Nk4mfiCT1,6897996432,不宅君,#花西子发声#我不是特别明白，矛盾点为什么到了这里？,,,,花西子发声,0,0,1,2023-09-19 23:53,iPhone 13 Pro,,,
4947833142906178,Nk4mecc1Q,5255383384,藏身于薄雾之中,国货加油！希望花西子能够不忘初心，继续加油，越做越强！,,,,,0,0,85791,2023-09-19 23:53,OPPO K3 硬核少年,,,4947752490635426
4947833116690403,Nk4mbs4tJ,6993841368,暮雪寄予星,#花西子发声#怎么了怎么了，为什么发声？,,,,花西子发声,0,0,0,2023-09-19 23:53,vivo S1照亮你的美,,,
4947833095979551,Nk4m9p5yn,3204121571,是个小阿明,#花西子发声#一花西币是我好几个小时的时薪,,,,花西子发声,0,0,0,2023-09-19 23:53,vivo X90,,,
4947758291881144,Nk2pv7Tn2,1496814565,封面新闻,【#你接受花西子的道歉吗#？】9月19日，#花西子发声#，表示“诚惶诚恐，手足无措”，对大家说一声抱歉，正根据网友的相关意见一一比照、修正和提升。#你接受花西子道歉吗#？,,,,"你接受花西子的道歉吗,花西子发声",9,31,5541,2023-09-19 18:56,微博网页版,,,
