parent_comment_id,comment_id,comment_time,comment_location,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
c4947810976012649,c4948863264490417,2023-09-22 20:06:50,来自广西,相爱就是头等大奖,https://weibo.com//u/6298952896,"求求你了给我五枚“花西币”好嘛，我朋友明天考公需要你们的PUA才能给她足够的信心<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",0,0
c4947810976012649,c4948860318257103,2023-09-22 19:55:08,来自浙江,爱颗糖的互联网,https://weibo.com//u/7868142304,"怪小气的  抽的到吗<img alt=""[费解]"" title=""[费解]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2a/2018new_wenhao_org.png"" />",0,0
c4947810976012649,c4948848100512332,2023-09-22 19:06:35,来自山东,沃梅k不鲁biu,https://weibo.com//u/6134104829,"lj道歉<img alt=""[吐]"" title=""[吐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/08/2018new_tu_org.png"" />不会以为是流量密码吧，一点真诚都没有<img alt=""[吐]"" title=""[吐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/08/2018new_tu_org.png"" /><img alt=""[吐]"" title=""[吐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/08/2018new_tu_org.png"" /><img alt=""[吐]"" title=""[吐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/08/2018new_tu_org.png"" /><img alt=""[吐]"" title=""[吐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/08/2018new_tu_org.png"" />",0,0
c4947810976012649,c4948810104311536,2023-09-22 16:35:36,来自重庆,东离客-,https://weibo.com//u/5067139146,"你立国了？<img alt=""[吃惊]"" title=""[吃惊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/49/2018new_chijing_org.png"" />",0,0
c4947810976012649,c4948788584384788,2023-09-22 15:10:05,来自陕西,洛依有情,https://weibo.com//u/1725082577,讲真的，你发个公告就行了，下面送东西就没必要了，什么意思，示好堵嘴巴么,0,0
c4947810976012649,c4948757965439290,2023-09-22 13:08:24,来自上海,踏浪随风TOTO,https://weibo.com//u/1816922620,小日子请离开,0,0
c4947810976012649,c4948751913059077,2023-09-22 12:44:22,来自上海,北与cc,https://weibo.com//u/7229989221,你不会觉得花西币是在夸你吧,0,0
c4947810976012649,c4948743440040823,2023-09-22 12:10:41,来自云南,苏阳202203,https://weibo.com//u/7850300447,没用过,0,0
c4947810976012649,c4948740891478355,2023-09-22 12:00:34,来自广西,好吃的人可可,https://weibo.com//u/5885046747,其实眉笔还是挺好用的，倒也不是网友说的那样不如买二十多的眉笔，花西子的不会结坨，而且每次改良都会召集很多人测评收集意见,0,0
c4947810976012649,c4948724100628505,2023-09-22 10:53:50,来自上海,允许画渣是我吗,https://weibo.com//u/7241537443,"把价格打下来，用量提上去<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",0,0
c4947810976012649,c4948702998828254,2023-09-22 09:30:00,来自内蒙古,almas沁格尔泰,https://weibo.com//u/1855274507,"你可真抠<img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" />",2,0
c4947810976012649,c4948699891368527,2023-09-22 09:17:39,来自江苏,大人我就是要崛起,https://weibo.com//u/2080770551,"回复<a href=/n/欢乐甜崽 usercard=""name=@欢乐甜崽"">@欢乐甜崽</a>:托？",0,0
c4947810976012649,c4948699324351326,2023-09-22 09:15:24,来自广东,微寻百年,https://weibo.com//u/5887908728,你是来搞笑的吧,0,0
c4947810976012649,c4948695940335344,2023-09-22 09:01:57,来自山东,登子求你别在拉裤子了,https://weibo.com//u/7278817892,"地地道道的倭货，用了会不会浑身发绿光<img alt=""[太开心]"" title=""[太开心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1e/2018new_taikaixin_org.png"" />",0,0
c4947810976012649,c4948694237971610,2023-09-22 08:55:11,来自江苏,记忆是盘沙,https://weibo.com//u/5718662231,倭寇🔥,0,0
c4947810976012649,c4948555561174579,2023-09-21 23:44:08,来自上海,Shan_sh,https://weibo.com//u/1159627651,花西币在哪里可以换或者赚啊？现在花西币存款利率多少？,0,0
c4947810976012649,c4948552126824510,2023-09-21 23:30:28,来自贵州,上网捡渣渣,https://weibo.com//u/7072438637,"回复<a href=/n/半夏微凉风兮兮 usercard=""name=@半夏微凉风兮兮"">@半夏微凉风兮兮</a>:成本低才送这么多，加上邮费可能都不超过十块<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",0,0
c4947810976012649,c4948548707943277,2023-09-21 23:16:54,来自广东,花样游泳李教练,https://weibo.com//u/1931223247,说实话，第一次用你们家面膜和气垫被惊艳到了，确实不输一些国际品牌，这次算是一次品牌危机吧，正好沉淀一下本心，理清思路重新整装待发，加油哦,0,0
c4947810976012649,c4948542302722387,2023-09-21 22:51:27,来自浙江,优雅永不,https://weibo.com//u/7611536054,"回复<a href=/n/欢乐甜崽 usercard=""name=@欢乐甜崽"">@欢乐甜崽</a>:收钱了吧",0,0
c4947810976012649,c4948499810224698,2023-09-21 20:02:36,来自广东,luvinWednesday,https://weibo.com//u/7510704730,"回复<a href=/n/原来你在这里等我呀 usercard=""name=@原来你在这里等我呀"">@原来你在这里等我呀</a>:素啊",0,0
c4947810976012649,c4948488086881917,2023-09-21 19:16:01,来自广东,a_a静,https://weibo.com//u/1836072374,"给我试试<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",0,0
c4947810976012649,c4948435524387512,2023-09-21 15:47:09,来自山东,A伟大而又迷人的反派咸鱼干,https://weibo.com//u/6310865659,"<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",0,0
c4947810976012649,c4948429831669283,2023-09-21 15:24:32,来自广东,取个昵称分分钟,https://weibo.com//u/2061082761,"我想要粉饼，听说遮瑕不错，孕晚期长了妊娠斑，希望能抽到<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",0,0
c4947810976012649,c4948400494347805,2023-09-21 13:27:57,来自云南,超爱喝Baileys的彻宝,https://weibo.com//u/7304436435,你不会以为花西币是在夸你吧？,5,0
c4947810976012649,c4948400417538284,2023-09-21 13:27:38,来自云南,超爱喝Baileys的彻宝,https://weibo.com//u/7304436435,你自己不觉得搞笑吗？,0,0
c4947810976012649,c4948398035698288,2023-09-21 13:18:10,来自安徽,曌緒,https://weibo.com//u/5926717644,怎么有脸说呢？,0,0
c4947810976012649,c4948392167605064,2023-09-21 12:54:52,来自韩国,SuniaNam,https://weibo.com//u/1769238587,"回复<a href=/n/欢乐甜崽 usercard=""name=@欢乐甜崽"">@欢乐甜崽</a>:和热评2内容一样<img alt=""[费解]"" title=""[费解]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2a/2018new_wenhao_org.png"" />",2,0
c4947810976012649,c4948371019399230,2023-09-21 11:30:49,来自四川,要一杯芋泥,https://weibo.com//u/5468740759,"这么快就知道收买人心啦<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />",0,0
c4947810976012649,c4948366406189821,2023-09-21 11:12:29,来自福建,在地狱万劫不复Adios,https://weibo.com//u/5293920489,所以一份花西币=79人民币吗？我受不起啊，还是不要这个礼了,0,0
c4947810976012649,c4948350589996221,2023-09-21 10:09:39,来自新疆,Ciociocio,https://weibo.com//u/6445389777,1花西币=79哦，抽到我记得折现,0,0
c4947810976012649,c4948350215656572,2023-09-21 10:08:10,来自吉林,mouse赵,https://weibo.com//u/1523342767,"有机会送我一份吗？眉笔还没用过<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",0,0
c4947810976012649,c4948337021161613,2023-09-21 09:15:44,来自广东,哼了个哈了个将,https://weibo.com//u/5903157510,"回复<a href=/n/漂亮宝贝睡着 usercard=""name=@漂亮宝贝睡着"">@漂亮宝贝睡着</a>:小漂亮别原谅了，想要的话送你个其它的<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",0,0
c4947810976012649,c4948222089101959,2023-09-21 01:39:02,来自四川,瑜瑜瑜瑜瑜瑜鱼儿,https://weibo.com//u/5955394400,我一次都没买过有机会体验吗,0,0
c4947810976012649,c4948204611436546,2023-09-21 00:29:34,来自河南,爱喝西瓜红糖奶茶的修猫咪,https://weibo.com//u/7637032794,"抽到我就原谅你<img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" /><img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" /><img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" />",0,0
c4947810976012649,c4948197552427947,2023-09-21 00:01:32,来自广西,123小东东,https://weibo.com//u/5983165011,"平民窟女孩 没用过你家的任何产品，我可以有机会得一份吗<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",0,0
c4947810976012649,c4948195496429082,2023-09-20 23:53:22,来自陕西,ReeXceXX,https://weibo.com//u/7697190340,"看看孩子吧 孩子们没用过好的<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",0,0
c4947810976012649,c4948186660080958,2023-09-20 23:18:15,来自北京,呼和浩特素恩医疗级皮肤管理中心,https://weibo.com//u/3218544743,"一万份<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />总会有我吧<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",0,0
c4947810976012649,c4948182057879385,2023-09-20 22:59:58,来自陕西,海棠艳影,https://weibo.com//u/1740973750,喜欢粉饼，量再大点就更好了,1,0
c4947810976012649,c4948168161628259,2023-09-20 22:04:45,来自陕西,SanctusChris,https://weibo.com//u/7484310778,"抽我抽我<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /> 成年第一个化妆品想用你们家的<img alt=""[委屈]"" title=""[委屈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a5/2018new_weiqu_org.png"" /><img alt=""[委屈]"" title=""[委屈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a5/2018new_weiqu_org.png"" />",0,0
c4947810976012649,c4948167353174588,2023-09-20 22:01:32,来自陕西,曹可爱超可爱呀,https://weibo.com//u/5406645442,"抽我一次，不然这辈子都骂你<img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" /><img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" /><img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" />",1,0
c4947810976012649,c4948162265747456,2023-09-20 21:41:19,来自北京,钝钝_请修改昵称,https://weibo.com//u/2404878035,"回复<a href=/n/叫我阿萌好了 usercard=""name=@叫我阿萌好了"">@叫我阿萌好了</a>:那我还是在大众理解里面的<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",3,0
c4947810976012649,c4948154590170160,2023-09-20 21:10:49,来自湖北,额头大的小仙女呀,https://weibo.com//u/6242106847,好的,0,0
c4947810976012649,c4948136499875484,2023-09-20 19:58:56,来自河南,叫我阿萌好了,https://weibo.com//u/5996371370,"回复<a href=/n/钝钝_请修改昵称 usercard=""name=@钝钝_请修改昵称"">@钝钝_请修改昵称</a>:贬义 玩梗自嘲",48,0
c4947810976012649,c4948114862246048,2023-09-20 18:32:57,来自福建,听闻我会,https://weibo.com//u/3100568972,山荼花读不懂白玫瑰，北山的风吹不到南山尾。,3,0
c4947810976012649,c4948113280994578,2023-09-20 18:26:40,来自湖南,SouAsz,https://weibo.com//u/6020311205,"回复<a href=/n/欢乐甜崽 usercard=""name=@欢乐甜崽"">@欢乐甜崽</a>:想中奖想疯了",0,0
c4947810976012649,c4948113141793981,2023-09-20 18:26:07,来自江苏,李安泓,https://weibo.com//u/7851039376,会吗,0,0
c4947810976012649,c4948106683353607,2023-09-20 18:00:27,来自广东,请以怡怡子为核,https://weibo.com//u/7604335888,"好喜欢雕花口红<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",1,0
c4947810976012649,c4948095375247562,2023-09-20 17:15:31,来自陕西,解芸娜吖,https://weibo.com//u/7279365187,真的吗,0,0
c4947810976012649,c4948091755565235,2023-09-20 17:01:08,来自安徽,匿名称谓ing,https://weibo.com//u/6570892599,"用过花西子的粉饼，感觉还是不错的，粉质细腻，就是量不多。支持国货<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",0,0
c4947810976012649,c4948087031205812,2023-09-20 16:42:22,来自河北,晓yu游游,https://weibo.com//u/6360132178,"回复<a href=/n/锐界中的魔仙堡 usercard=""name=@锐界中的魔仙堡"">@锐界中的魔仙堡</a>:79万",0,0
c4947810976012649,c4948080735815237,2023-09-20 16:17:21,来自河南,wwwwww米米,https://weibo.com//u/2674669697,粉饼用了已经三个了感觉很好！希望有更好的使用体验,0,0
c4947810976012649,c4948078958742139,2023-09-20 16:10:17,来自四川,我是小洁呀-,https://weibo.com//u/5101380547,"回复<a href=/n/永生不去 usercard=""name=@永生不去"">@永生不去</a>:那你有啥好叫別人不骂的，不爱骂的可以不骂",0,0
c4947810976012649,c4948073097726760,2023-09-20 15:47:00,来自广东,疯狂DD刘先生,https://weibo.com//u/5605124960,"<a href=/n/Iniaowwwwwww usercard=""name=@Iniaowwwwwww"">@Iniaowwwwwww</a>：抽到我就原谅你<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",0,0
c4947810976012649,c4948072163185228,2023-09-20 15:43:17,来自四川,等待6386,https://weibo.com//u/6578018308,准备收买人心了嘛！,0,0
,c4947740386135894,2023-09-19 17:44:55,来自湖南,曾经的逸动,https://weibo.com//u/5337097422,作为一个只单纯用过你家口红的人来说几句，我买过雕花口红，至少我觉得是在用心做产品的。膏体质感也不错,13896,2179
c4947740386135894,c4955261992962329,2023-10-10 11:53:06,来自广东,合埋,https://weibo.com//u/6996077156,只用过她家？都没对比,0,0
c4947740386135894,c4955215365933012,2023-10-10 08:47:49,来自四川,今天看狗了嗎,https://weibo.com//u/7376466039,"感觉是水评<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",0,0
c4947740386135894,c4955096799514182,2023-10-10 00:56:41,来自吉林,兔年大吉嘿嘿嘿,https://weibo.com//u/7313125314,"回复<a href=/n/花西子Florasis usercard=""name=@花西子Florasis"">@花西子Florasis</a>:<img alt=""[月亮]"" title=""[月亮]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d5/2018new_yueliang_org.png"" />",0,0
c4947740386135894,c4954593400717887,2023-10-08 15:36:20,来自中国,siliancxk,https://weibo.com//u/6507214068,你认真的？他家口红虚有其表，上嘴卡的要死，还死皮,0,0
c4947740386135894,c4954366768316500,2023-10-08 00:35:47,来自江苏,金恩赞,https://weibo.com//u/1793170503,不好意思 我觉得雕花很土,0,0
c4947740386135894,c4954277627300049,2023-10-07 18:41:35,来自福建,许vvv,https://weibo.com//u/5659615315,"回复<a href=/n/花西子Florasis usercard=""name=@花西子Florasis"">@花西子Florasis</a>:嗯嗯",0,0
c4947740386135894,c4953839835548972,2023-10-06 13:41:57,来自四川,热忱不太冷,https://weibo.com//u/7862966853,"回复<a href=/n/多一点点善意 usercard=""name=@多一点点善意"">@多一点点善意</a>:别发癫",0,0
c4947740386135894,c4953819572867197,2023-10-06 12:21:26,来自四川,欧皇凯歌,https://weibo.com//u/7493819606,"回复<a href=/n/花西子Florasis usercard=""name=@花西子Florasis"">@花西子Florasis</a>:好的",0,0
c4947740386135894,c4953818515638788,2023-10-06 12:17:14,来自上海,暖暖的开开心心,https://weibo.com//u/5591104714,"回复<a href=/n/鼻挺的强哥哥 usercard=""name=@鼻挺的强哥哥"">@鼻挺的强哥哥</a>:东方彩妆，以花养妆，广告花里胡哨，包装花里胡哨",0,0
c4947740386135894,c4953818262668556,2023-10-06 12:16:14,来自上海,暖暖的开开心心,https://weibo.com//u/5591104714,"回复<a href=/n/多一点点善意 usercard=""name=@多一点点善意"">@多一点点善意</a>:他说了，我在吃瓜",0,0
c4947740386135894,c4953550729250356,2023-10-05 18:33:09,来自山东,脸脸在这-,https://weibo.com//u/5428984257,"回复<a href=/n/你别发颠 usercard=""name=@你别发颠"">@你别发颠</a>:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈智齿",0,0
