parent_comment_id,comment_id,comment_time,comment_location,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,c4950264346315347,2023-09-26 16:54:14,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"家人们谁懂啊<img alt=""[可怜]"" title=""[可怜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/96/2018new_kelian_org.png"" />谁家小孩6岁多就作为唯一一个美妆品牌，与茅台、阿里巴巴、华为等品牌一起列入了新华社“中国品牌全球传播力TOP10”榜单；央视还10多次报道了咱品牌出海、文化传承、社会公益的行动；第一个参加全球顶级行业时尚论坛BOF的美妆品牌......<img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" /><img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" /><img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" /> ",2850,3079
,c4950264723802929,2023-09-26 16:55:44,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"我们持之以恒地在坚持推动非遗文化的传承，助力非遗文化进入学校课堂，心中升起强烈的民族自豪感和认同感！<img alt=""[你好]"" title=""[你好]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b2/2023_hello_org.png"" /><img alt=""[你好]"" title=""[你好]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b2/2023_hello_org.png"" />看着3500多名小朋友们穿上我们定制的民族文化特色的校服，心里别提有多少开心了！<img alt=""[月亮代表我的心]"" title=""[月亮代表我的心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2022_Remyheart_org.png"" /><img alt=""[月亮代表我的心]"" title=""[月亮代表我的心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2022_Remyheart_org.png"" /> ",2096,561
,c4950272653658351,2023-09-26 17:27:15,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"说我服务不够好，我每天都在努力地改啊<img alt=""[悲伤]"" title=""[悲伤]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ee/2018new_beishang_org.png"" />说我物流不够快？我加人手，我全国新建4个分仓，速度终于上去了！后来，你们居然说我心机，说物流太快都来不及退款？？<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />行吧，受排挤是我的命运<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />我不信邪，我偏要用最安全的快递箱，最稳定的物流网络，送到天涯海角，就是无条件宠粉！使命必达！",2051,1299
,c4950264945576865,2023-09-26 16:56:37,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"老师教我们：一分钟有60秒，一天有24小时，一年有365天。可是你们知道由我发起的女性守护热线吗<img alt=""[给你小心心]"" title=""[给你小心心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ca/qixi2018_xiaoxinxin_org.png"" />它已经连续近3年为女性心理健康护航，服务了1万+人次、2万+小时<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />我还会继续做下去<img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" />真的很希望可以帮助到大家啦🙏",1819,651
,c4950519523574389,2023-09-27 09:48:13,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"家人们谁懂啊？心疼咱家的质量打工人，真的超辛苦！制定超国际一线质量标准的“花西子标准”，每年还要花八位数做额外产品检验<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />曾有一批蜜粉各项指标都符合国标，但一个指标与咱们的标准差百万分之0.7<img alt=""[吃惊]"" title=""[吃惊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/49/2018new_chijing_org.png"" />老板们眼睛都没眨，就销毁了这批成本近500万的产品！！不说了，去流水线赚花西币了",329,392
,c4950901665042028,2023-09-28 11:06:43,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"<a href=""//s.weibo.com/weibo?q=%23%E6%88%91%E6%9C%89%E4%B8%80%E4%B8%AA%E6%A2%A6%E6%83%B3%23"" target=""_blank"">#我有一个梦想#</a>来跟大家分享一个近期喜悦~花西子的又一个梦想实现了！花西子成功以中国品牌身份入驻了新宿伊势丹，把线下店开在了香奈儿门对门。接下来，花西子会更加努力地带着东方美走向更多国家，传扬文化自信<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" /> ",80,130
,c4951406429866405,2023-09-29 20:32:28,来自浙江,花西子Florasis,https://weibo.com//u/6336556296,"我真的要emo了，我3岁就开始自己建实验室了<img alt=""[憧憬]"" title=""[憧憬]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c9/2018new_chongjing_org.png"" />现在有200多个研发小伙伴，他们的leader叫李慧良，是“中国化妆品研发第一人”，行业里男神一般的存在。我们有5大创新研发中心，7000多平方，加起来比一个足球场还大<img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" />这难道不值得你们给我小红花嘛？<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" /> ",62,54
,c4950272502926510,2023-09-26 17:26:39,来自山东,我更想你,https://weibo.com//u/3124948177,六七岁果然是狗都嫌的年纪,257447,4768
,c4950273204164511,2023-09-26 17:29:26,来自山西,月落归长安,https://weibo.com//u/6474910287,这运营 不如换我来,70467,1742
,c4950270275748923,2023-09-26 17:17:48,来自浙江,苏墨晗,https://weibo.com//u/1700682331,花西子小编的精神状态和我很像,31686,701
,c4950266115265436,2023-09-26 17:01:16,来自陕西,睡觉不敢闭眼睛-,https://weibo.com//u/5514977310,我的脸皮能像你一样厚就好了,155878,536
,c4950267105378367,2023-09-26 17:05:11,来自河南,浪漫的无用主义,https://weibo.com//u/5540448005,那些还在cue日资的我真多少有点看不下去了，苹果和特斯拉还在国内生产呢，不如说人家也是国货算了,7001,1119
,c4950266065459197,2023-09-26 17:01:04,来自浙江,头大的圆脸,https://weibo.com//u/2830782334,花西子的10000支眉笔抽完了？,5614,328
,c4950274823424850,2023-09-26 17:35:52,来自云南,妍妍卷土重来,https://weibo.com//u/7843449294,"自己给自己抢前排<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />不让网友说话是吧",101367,281
,c4950264735599599,2023-09-26 16:55:47,来自河北,Siorcanna_,https://weibo.com//u/5567963086,所以这是你一根眉笔79的原因？,73802,886
,c4950264688937241,2023-09-26 16:55:36,来自河北,仰望蓝天Wayne,https://weibo.com//u/2448082283,不立足于普罗大众，梦想只能是空想。,53381,123
,c4950272726534086,2023-09-26 17:27:32,来自广东,谐霸,https://weibo.com//u/5877199504,暂时认为是一个有点极端的品牌,50372,324
,c4950277369369059,2023-09-26 17:45:59,来自湖南,发际线没有后移余地的医学生,https://weibo.com//u/6203535951,你们的问题可能在于想做高端品牌，但高端消费者又看不上你们，所以你们在这跟普通消费者劲劲的,38030,518
,c4950273866862213,2023-09-26 17:32:04,来自福建,因为你好又甜,https://weibo.com//u/5417693651,建议你学学 ,32846,707
,c4950276026138669,2023-09-26 17:40:38,来自江苏,ISLA210,https://weibo.com//u/6464201575,"不是价格高就是高端品牌<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",30599,98
,c4950265101552289,2023-09-26 16:57:14,来自江苏,漫游人间记,https://weibo.com//u/1820424082,发疯文学？,19047,113
,c4950275569221818,2023-09-26 17:38:49,来自四川,有姝shushu,https://weibo.com//u/5631289051,我，中国人，想要稳定的高薪和五险一金,16923,153
,c4950264229138052,2023-09-26 16:53:46,来自上海,我要娶了田三月,https://weibo.com//u/5908109292,啊，疯了吗？,15144,45
,c4950266975618948,2023-09-26 17:04:41,来自湖北,十一月马车,https://weibo.com//u/7294524846,这是要重新立人设了   用2b铅笔跟自动笔  你是自动笔谁是2b啊,14769,105
,c4950271874043593,2023-09-26 17:24:09,来自江苏,睡不好觉脾气超爆,https://weibo.com//u/6294270541,"可是你的高端体现在哪里呢？肉眼可见到就是包装到升级，品牌本身的升级。多花点心思在产品和成分上吧，从花入手，从一些传统的健康的方面入手，搞一些中国自己的成分，适合中国人肤质的产品，而不是专注于包装好嘛，另外，你真的没有涨价吗<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",12611,111
,c4950281483456992,2023-09-26 18:02:20,来自江西,泼皮流氓兔,https://weibo.com//u/5674793170,翻译一下：我 ！花西子想卖高价！！,11001,45
,c4950264584078164,2023-09-26 16:55:11,来自安徽,一天好几顿大口吃肉-24,https://weibo.com//u/5947668731,别搞女人心态 我受不了🤦‍♀️  少发癫 ,8042,21
,c4950276387373794,2023-09-26 17:42:05,来自广东,yuki_奶茶,https://weibo.com//u/1775378501,好家伙前排十几全是自己，怕有恶评是吧？这玻璃心,6600,23
,c4950272566888740,2023-09-26 17:26:54,来自广东,牛奶雪碧魔仙堡,https://weibo.com//u/6517771040,"直接点，133 个专利，一半是包装，解释一下。另外把79元的眉笔成本公开给大家看看<img alt=""[攤手]"" title=""[攤手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",5122,129
,c4950297077089572,2023-09-26 19:04:18,来自北京,完美世界诸神之战,https://weibo.com//u/7496074440,别在这里发癫，我一个做游戏的都想抽你,5133,200
,c4950272206705988,2023-09-26 17:25:28,来自贵州,Salt-眼镜崽,https://weibo.com//u/6584007659,你不会以为发疯就救你吧？你不会以为自己很有趣吧？破罐子破摔了,5039,16
,c4950264357848592,2023-09-26 16:54:17,来自山东,抹茶芋泥-,https://weibo.com//u/5639452279,"你要走黑红路线了吗<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",4838,27
,c4950270939762645,2023-09-26 17:20:26,,Vista看天下,https://weibo.com//u/1323527941,"<a href=""//s.weibo.com/weibo?q=%23%E8%BF%99%E6%98%AF%E5%9C%A8%E5%B9%B2%E5%98%9B%23"" target=""_blank"">#这是在干嘛#</a> 6",3346,77
,c4950264551047845,2023-09-26 16:55:02,来自四川,女明星艾,https://weibo.com//u/5237353874,价格先下来再说,2346,40
,c4950268606940387,2023-09-26 17:11:10,来自河北,咖喱给给gigi,https://weibo.com//u/2878247024,笑亖，你要不要看看自己发的什么,2333,11
,c4950283923753223,2023-09-26 18:12:02,来自江苏,原味薯片咔嘣脆,https://weibo.com//u/2270764977,"你清醒一点，互联网发疯文学的受众做不到频繁买79一支的眉笔，用户画像分析怎么做的<img alt=""[哆啦A梦害怕]"" title=""[哆啦A梦害怕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/35/2022_dorashock_org.png"" />",2188,30
,c4950264718033040,2023-09-26 16:55:42,来自四川,温耶梨,https://weibo.com//u/6260390099,"这是干什么<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",1611,10
,c4950269337013760,2023-09-26 17:14:04,来自浙江,wanwanLP,https://weibo.com//u/7465480730,神经病吧,1648,20
,c4950399645385185,2023-09-27 01:51:52,来自天津,鱼香肉丝炒青椒炒肉i,https://weibo.com//u/6864329406,嗯……我祝你成功吧，谁会跟一个六七岁的小孩计较呢，对吧,417,7
,c4950277390862980,2023-09-26 17:46:04,来自北京,锦鲤六宝,https://weibo.com//u/5375248381,披着国货的的皮，内里却是日资，6,1494,56
,c4950265419531370,2023-09-26 16:58:30,来自山东,你跟我上船吧,https://weibo.com//u/6722296898,你发什么疯？,1202,4
,c4950295069067652,2023-09-26 18:56:19,来自福建,茜家小直球,https://weibo.com//u/1624780457,"谁给你出的这个策划啊？？？不会以为很完美吧<img alt=""[哆啦A梦害怕]"" title=""[哆啦A梦害怕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/35/2022_dorashock_org.png"" /><img alt=""[哆啦A梦害怕]"" title=""[哆啦A梦害怕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/35/2022_dorashock_org.png"" /><img alt=""[哆啦A梦害怕]"" title=""[哆啦A梦害怕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/35/2022_dorashock_org.png"" />",1116,30
,c4950276835902455,2023-09-26 17:43:52,来自湖北,小稀藤调养茶,https://weibo.com//u/7096802941,"我 小稀藤  9岁 我有一个梦想 在全中国的每一片土地上开家奶茶店  走向海内外 全球连锁<img alt=""[赢牛奶]"" title=""[赢牛奶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9c/2021_yingniunai_org.png"" /><img alt=""[赢牛奶]"" title=""[赢牛奶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9c/2021_yingniunai_org.png"" /><img alt=""[赢牛奶]"" title=""[赢牛奶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9c/2021_yingniunai_org.png"" />",1092,59
,c4950277313790303,2023-09-26 17:45:45,来自北京,三万日月_30000world,https://weibo.com//u/6570938912,我突然想起一句话，上帝要你灭亡，先让你疯狂,1045,10
,c4950276068346831,2023-09-26 17:40:49,来自山东,拜拜我回快樂星球了_,https://weibo.com//u/6363592207,高端品牌捆绑消费不会卖高价，更不会在高价捆绑消费的时候腆脸说是买一送二 ,852,56
,c4950276345168782,2023-09-26 17:41:55,来自云南,懒猪24825,https://weibo.com//u/7246159548,"心态确实好，差点没被口水淹死<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",629,2
,c4950277846992616,2023-09-26 17:47:53,来自重庆,纯爱战神菠萝吹雪,https://weibo.com//u/7540606118,快点闭嘴吧……,574,0
,c4950272428739966,2023-09-26 17:26:21,来自河北,随便起个名字吧Zzz_,https://weibo.com//u/7828075991,"偷偷跟我说，是63万招来的你嘛<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",551,12
,c4950276361683726,2023-09-26 17:41:59,来自江苏,许嵩的晚晚子,https://weibo.com//u/6470979216,有梦想是好的，涨价十倍，卖给国外，绝对支持你！！！,530,10
,c4950280196327944,2023-09-26 17:57:13,来自山东,旸旸非肠肠,https://weibo.com//u/5756322594,行了，知道你废了，你发疯也没用,485,0
,c4950278304696323,2023-09-26 17:49:42,来自上海,ZzzzzzzzZ呆,https://weibo.com//u/2714354101,抛开你和李的捆绑，其实这波你还挺冤，不过正所谓成也萧何败也萧何，你就受着吧,388,23
,c4950295093713049,2023-09-26 18:56:25,来自上海,seriaspace,https://weibo.com//u/6331767241,"花西子本来给我的品牌印象还是那种有点中国人的温文尔雅的，现在品牌形象彻底覆灭了<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",444,28
,c4950294968143811,2023-09-26 18:55:55,来自河南,瘦到一百斤ba,https://weibo.com//u/5357213170,感觉有病。,378,2
,c4950276626186349,2023-09-26 17:43:01,来自广东,奶熊味的包纸,https://weibo.com//u/1758642375,"你在自己给自己控评吗<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",270,2
,c4950276878632545,2023-09-26 17:44:02,来自江苏,是你好哒蝶,https://weibo.com//u/7017921278,6 你这么疯 不如送我一箱眉笔 让我省点花西币 ,184,5
,c4950264340548253,2023-09-26 16:54:13,来自河南,秦爵赤麟,https://weibo.com//u/3182126900,啊，疯了吗？抽了吗？还是高价公共找到了？,194,1
,c4950289906143900,2023-09-26 18:35:48,来自江苏,IJ-4ever,https://weibo.com//u/7510949723,你做不好本土，直接去世界吧,185,2
,c4950277130029414,2023-09-26 17:45:02,来自辽宁,喜欢就笑十四度,https://weibo.com//u/7646721294,小编现在己经开始走发疯文学了，太不容易了,84,0
,c4950271136371271,2023-09-26 17:21:13,来自广东,万能的大叔008,https://weibo.com//u/1803811262,"疯西子，你为了“解救”+7，真的尽了全力！我挺你！<a href=""//s.weibo.com/weibo?q=%23%E8%8A%B1%E8%A5%BF%E5%AD%90%E5%8F%98%E7%96%AF%E8%A5%BF%E5%AD%90%23"" target=""_blank"">#花西子变疯西子#</a> ",99,1
,c4950266149342709,2023-09-26 17:01:24,来自广东,别玩了_快去学习_,https://weibo.com//u/7475667718,你终于疯了😂,70,0
,c4950289084055886,2023-09-26 18:32:31,来自天津,企鹅还是那个企鹅,https://weibo.com//u/1764239447,"讲真，我觉得，花西子跟国外的一些品牌比，性价比真的挺高的了<img alt=""[失望]"" title=""[失望]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_shiwang_org.png"" /><img alt=""[失望]"" title=""[失望]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_shiwang_org.png"" />别喷我，我只说自己的感受而已",39,88
