screen_name,profile_image_url,location,created_time,text
布布今天眼熟我了吗,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/0083bYauly8gfcqmo8nhij30ro0ron0c.jpg?KID=imgbed,tva&Expires=1696922028&ssig=H4M6OD9hmu",安徽,Wed Sep 13 02:24:34  2023,来啦[赢牛奶][赢牛奶]
2个宝宝爱吃肉肉,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/0071cqPRly8g80gdave65j30e80e8ab3.jpg?KID=imgbed,tva&Expires=1696922028&ssig=uEvRDm8rBA",北京,Tue Sep 12 07:34:54  2023,[心]
布布今天眼熟我了吗,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/0083bYauly8gfcqmo8nhij30ro0ron0c.jpg?KID=imgbed,tva&Expires=1696922028&ssig=H4M6OD9hmu",安徽,Tue Sep 12 06:12:34  2023,[爱你][爱你]
喷火霸王龙J,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008tIMsGly8h61olm6l9pj30u00u1whc.jpg?KID=imgbed,tva&Expires=1696922028&ssig=%2Fvc%2FxsqBL%2F",其他,Mon Sep 11 23:13:13  2023,好诶
酒酿芋头呀,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/007pn6nkly8gr207yylw4j30ro0ro0v6.jpg?KID=imgbed,tva&Expires=1696922028&ssig=zPw%2BmZuQIk",江苏,Mon Sep 11 14:28:42  2023,[doge]
财神爷偏爱的快乐小锦鲤,"https://tvax4.sinaimg.cn/crop.0.0.1059.1059.50/00728WUUly8hcwo3ibp9xj30tf0tfwh8.jpg?KID=imgbed,tva&Expires=1696922028&ssig=4kR%2FGlSBIZ",其他,Mon Sep 11 13:27:31  2023,[哈哈]
流落街头人,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007xJlDvly8h4i5crw098j30u00u0adr.jpg?KID=imgbed,tva&Expires=1696922028&ssig=1V%2FcPoGSKS",其他,Sun Sep 10 22:34:14  2023,。。
_关山月GSY,"https://tvax3.sinaimg.cn/crop.0.0.885.885.50/90f08f2aly8hikbwxu2abj20ol0olabe.jpg?KID=imgbed,tva&Expires=1696922028&ssig=GClzi6NFv4",其他,Wed Aug 23 12:12:04  2023,紫色衣服帅哥指路@朱哲立Leal
友谊已走到尽头啦l,"https://tvax4.sinaimg.cn/crop.0.0.720.720.50/006TtiNfly1hf29g4j0qdj30k00k0wg8.jpg?KID=imgbed,tva&Expires=1696922028&ssig=LU%2FukXjfVJ",山东 枣庄,Tue Aug 22 22:44:22  2023,[嘻嘻][嘻嘻]
一月小樱桃,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/00859sXgly8hf07w0ilwcj30u00u0jwd.jpg?KID=imgbed,tva&Expires=1696922028&ssig=Dn72kueqR4",广东,Mon Sep 18 18:52:23  2023,[doge]
蓝色小熊猫33,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/5cfa675cly8ha9faqktnej20u00u0406.jpg?KID=imgbed,tva&Expires=1696922028&ssig=MayY4XvBYm",上海 卢湾区,Wed Aug 23 10:26:53  2023,哇！小朱好帅啊！！！！[抱一抱][抱一抱][抱一抱]
柠檬不够萌呀-,"https://tvax1.sinaimg.cn/crop.0.0.828.828.50/006KqDVnly8ggft067zidj30n00n0dhs.jpg?KID=imgbed,tva&Expires=1696922028&ssig=eNnCSAlQsz",江苏 常州,Wed Sep 13 16:15:24  2023,买不起买不起买不起
你看时光会咬人,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/0063sGtGly8gdsbrs4umnj30ro0ro43b.jpg?KID=imgbed,tva&Expires=1696922028&ssig=Xbdh8JDZ9j",河南,Mon Sep 11 13:22:49  2023,性价比高？要不是两年前我用过我差点信了，被广告洗脑冲着包装买了气垫，脸上脱皮花妆那叫一个惊人，跟我对象出去玩被他嘲笑好久[doge]果断换回韩国的爱敬气垫（不是广），花西子两年前那次我就直接拉黑了，求求了少点营销和花里胡哨，好好做产品吧[微笑]
Luckin_ending,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/005O9wpOly8gi9yygg0j7j30ro0ro3zr.jpg?KID=imgbed,tva&Expires=1696922028&ssig=6z8T1FjmiC",云南 大理,Fri Sep 22 10:42:33  2023,[心][心][心][心]
一只小草莓哇,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.50/0089HIjhly8gt0xhhlir1j30ru0rumyc.jpg?KID=imgbed,tva&Expires=1696922028&ssig=v4eMEvis0%2F",其他,Thu Sep 21 11:46:37  2023,这广告拍的不好   几个柔弱美男  意思是让女生看到开心了买花西子吗  [思考]
星星今天跑步了吗,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007dc2nWly8gct84264bvj30ro0rodht.jpg?KID=imgbed,tva&Expires=1696922029&ssig=YBBFEAm8hm",其他,Wed Sep 20 03:19:03  2023,[吐]
小爽的農情巧克力,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/969a51f3ly8ftip0pfvvkj20qo0qo76d.jpg?KID=imgbed,tva&Expires=1696922029&ssig=%2FCftgY1PUD",江苏,Tue Sep 19 18:23:22  2023,这是花西子F4？
派大星吃萝卜卜,"https://tvax4.sinaimg.cn/crop.0.0.960.960.50/006j7pwily8hioqazxe66j30qo0qowfg.jpg?KID=imgbed,tva&Expires=1696922029&ssig=fzItyo68e8",江苏 苏州,Tue Sep 19 14:48:44  2023,79给朕来个眉笔[兔子]我最近努力工作了才敢来买的[兔子]
一兜寡言,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/a8f55250ly8fmnnlny8nkj20ro0rodh9.jpg?KID=imgbed,tva&Expires=1696922029&ssig=kEvSa5vdNp",上海,Mon Sep 18 16:41:58  2023,79块钱眉笔，九成都拿去做营销和品宣了吧
甘蓝诺顿,"https://tvax4.sinaimg.cn/crop.0.0.635.635.50/006cXJjOly8hcq4tc6ypkj30hn0hnwes.jpg?KID=imgbed,tva&Expires=1696922029&ssig=i49Qhqhgam",辽宁,Sun Sep 17 12:46:03  2023,狗屎
3年后消失,"https://tvax1.sinaimg.cn/crop.39.0.332.332.50/005HKAf4ly8gk8k1u5yyoj30bf098web.jpg?KID=imgbed,tva&Expires=1696922029&ssig=0qMaKMzFHw",广东 深圳,Sun Sep 17 01:18:47  2023,史
哎呀我看这个昵称谁记得我,"https://tvax2.sinaimg.cn/crop.0.0.276.276.50/6d8e6693ly8h9wmotqkl0j207o07odfv.jpg?KID=imgbed,tva&Expires=1696922029&ssig=UpCmvkBWLk",其他,Fri Sep 15 20:10:10  2023,？ 全都是低配版明星是吗？
流星哒,"https://tvax1.sinaimg.cn/crop.0.0.600.600.50/007Qi5kvly8h8yhlkflsnj30go0go410.jpg?KID=imgbed,tva&Expires=1696922029&ssig=0TpCY3SOjT",广东,Thu Sep 14 09:32:12  2023,三斤换一套房可以嘛
奇怪的她疯狂的她,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006bchFPly8fwv5kff8ikj30ro0rodfr.jpg?KID=imgbed,tva&Expires=1696922029&ssig=ibUCYSKcBz",北京,Wed Sep 13 06:59:23  2023,用心做宣传，用脚做产品
吾奶常山赵子龙1,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/005ANyqCly8g183ylybrsj30ro0rodig.jpg?KID=imgbed,tva&Expires=1696922029&ssig=DVNzFlwviF",其他,Wed Sep 13 00:02:56  2023,张敞买不起眉笔[喵喵]
小K没有脑袋,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007EbeZIly8gc8fh14nmpj30u00u076r.jpg?KID=imgbed,tva&Expires=1696922029&ssig=Cvroz6jV9Y",广东,Mon Sep 11 21:42:30  2023,呕吐
董传龙,"https://tvax2.sinaimg.cn/crop.0.2.1536.1536.50/43b9ec2aly8fd83wt3cmij216o16s798.jpg?KID=imgbed,tva&Expires=1696922029&ssig=T5luwINUgk",辽宁 大连,Mon Sep 11 16:52:03  2023,乐死了 [doge]
-童心圆,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/ed6f52eely8gppde3pp2ej20u00u00ug.jpg?KID=imgbed,tva&Expires=1696922029&ssig=H77XpTCsEC",江苏 常州,Mon Sep 11 16:40:20  2023,衮，难用的一批，我有订单别说我黑子
郭西西_Icekiss,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/b666224dly8hdrbunr06nj20u00u0dje.jpg?KID=imgbed,tva&Expires=1696922029&ssig=YbhLqbe7%2Fp",湖北,Mon Sep 11 09:47:42  2023,垃圾[拜拜][拜拜][拜拜]
大王我来巡山山山山都是我的山,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/a0b064f8ly8fypechcj0pj20e80e80t8.jpg?KID=imgbed,tva&Expires=1696922029&ssig=g92bsbljbE",福建 厦门,Mon Sep 11 07:55:56  2023,油腻死了
啊啊啊汪大虾,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/991b165fly8g0y98bfykkj20ro0roae3.jpg?KID=imgbed,tva&Expires=1696922029&ssig=w6JWH7P8gU",江西 新余,Mon Sep 11 07:33:07  2023,李佳琦前来报到
木木77867,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.50/007wdrzFly8fy9z7g552bj30ru0ruq6r.jpg?KID=imgbed,tva&Expires=1696922029&ssig=tD3Rp%2Fv2Z2",其他,Sat Sep 23 16:45:14  2023,[doge][doge][doge]
花前月下独酌2023,"https://tvax2.sinaimg.cn/crop.0.0.480.480.50/008yPT3Vly8heot6y8ts9j30dc0dc3yr.jpg?KID=imgbed,tva&Expires=1696922029&ssig=e3LK82iV7x",其他,Tue Sep 19 09:50:52  2023,好好做产品，好好做研发，都是贴牌，有什么炫耀，卖脸皮吗
最不可爱的小可爱01882,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1696922029&ssig=DQKao2MrDb",其他,Wed Sep 13 03:42:26  2023,想问问，花西子日本工厂用的应该不是核废水吧，我用了脸烂了[流泪][流泪][流泪]，不敢出门了，我要抑郁了[流泪]
无心菠萝包a,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007WcoQXly8hga527mjmsj30u00u0tb5.jpg?KID=imgbed,tva&Expires=1696922029&ssig=QLNBknXvXx",其他,Tue Aug 22 22:30:14  2023,哇塞
泰迪熊iv,"https://tvax1.sinaimg.cn/crop.0.0.828.828.50/00777VtHly8gt568nsazjj30n00n0t8s.jpg?KID=imgbed,tva&Expires=1696922030&ssig=6D%2BmMSotwS",其他,Wed Sep 20 22:19:07  2023,[彩虹屁]
貂个嗯哼解解蝉,"https://tvax1.sinaimg.cn/crop.0.0.828.828.50/006LvBQqly8hhpp2e55ptj30n00n0gnj.jpg?KID=imgbed,tva&Expires=1696922030&ssig=9f%2FsxcqywB",广东 广州,Mon Sep 18 15:14:57  2023,[汗]
一个点心呀,"https://tvax4.sinaimg.cn/crop.0.0.500.500.50/007WwE0sly8hb98nwa5egj30dw0dw0u1.jpg?KID=imgbed,tva&Expires=1696922030&ssig=NnBywAzL0v",广西,Tue Sep 12 14:06:10  2023,[我走了]
奚奚猫蛋蛋-,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/7bdc40eely8hilzbycc65j20e80e8glx.jpg?KID=imgbed,tva&Expires=1696922030&ssig=Sh0I9FswPo",福建,Mon Sep 11 08:57:00  2023,看来钱都用来搞这些有的没的了[汗]
江畔寻花-,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008uYSFely8h9025eww1nj30u00u0wgr.jpg?KID=imgbed,tva&Expires=1696922030&ssig=3qNBnrcH7D",其他,Mon Sep 11 00:08:48  2023,[草泥马]
肖肖啊0412,"https://tvax2.sinaimg.cn/crop.0.0.750.750.50/0067Op57ly8gtxi7n31tkj30ku0kumyv.jpg?KID=imgbed,tva&Expires=1696922030&ssig=7FmSqLgKPY",广东 广州,Wed Sep 06 18:08:32  2023,[哇]
嘿哟小橘子嘛呀,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/0072IH2dly8h7yjvuubz4j30ro0romza.jpg?KID=imgbed,tva&Expires=1696922030&ssig=n0HXVizS6H",其他,Sun Sep 03 12:41:46  2023,东方浪漫
时遇微月,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/006uUeHely8h6apf5vp37j30qo0qodjf.jpg?KID=imgbed,tva&Expires=1696922030&ssig=FRG%2FMs5ALF",江苏,Sun Sep 03 08:56:09  2023,好
桃酥果子精,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/9e0a7007ly8g8v268lzl9j20ro0rojsr.jpg?KID=imgbed,tva&Expires=1696922030&ssig=ajySgIILGc",其他,Sat Sep 02 22:18:26  2023,太爱了[赢牛奶]
吃绿色菜o,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/639b3c42ly8ggnej16j7wj20u00u00v7.jpg?KID=imgbed,tva&Expires=1696922030&ssig=U%2Fv0mjbg0F",湖北 武汉,Wed Aug 30 10:20:12  2023,[哇]
小葵多喝水,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/006FwfuJly8gt3kcfg8usj30u00u0jtg.jpg?KID=imgbed,tva&Expires=1696922030&ssig=Yl%2BBDFVgxK",其他,Tue Aug 29 09:03:46  2023,哇
云朵味的汽水呐,"https://tvax4.sinaimg.cn/crop.0.0.978.978.50/0080hpKNly8hfltqpevaxj30r60r640l.jpg?KID=imgbed,tva&Expires=1696922030&ssig=u%2BoCld29Ix",其他,Wed Aug 23 17:13:12  2023,咦[羞嗒嗒]
AJ珍珠,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/e9fe1583ly8hbluv7fmsaj20u00u1dix.jpg?KID=imgbed,tva&Expires=1696922030&ssig=rFRzKwZA5M",广东 汕尾,Wed Aug 23 11:23:31  2023,哇
西瓜与猫85,"https://tvax3.sinaimg.cn/crop.0.0.800.800.50/008lzHOely8hf1jxqh9fyj30m80m80tf.jpg?KID=imgbed,tva&Expires=1696922030&ssig=3Ksk4TMPpv",其他,Tue Aug 22 22:02:54  2023,[打call][打call][打call]
