uid,id,screen_name,description,followers_count,friends_count,statuses_count,gender,province,city,location,description,star,svip,vvip,is_teenager,created_at
1968758563,1774232862,杨海粟古筝,🎐,11014,579,3938,f,11,1000,北京,🎐,0,0,0,0,Fri Jul 30 13:57:55 +0800 2010
1968758563,1774232862,杨海粟古筝,🎐,11014,579,3938,f,11,1000,北京,🎐,0,0,0,0,Fri Jul 30 13:57:55 +0800 2010
1968758563,3936297846,黑枸AFAKAKA,米诺米诺米诺米诺,53,210,4,f,31,12,上海 闵行区,米诺米诺米诺米诺,0,0,0,0,Sun Dec 08 22:38:20 +0800 2013
1968758563,7855744772,尤里的Hazel,,0,68,0,f,100,1000,其他,,0,0,0,0,Fri Jul 21 20:52:05 +0800 2023
1968758563,7773678167,曾舜晞starboy,来自四川的曾星,1,215,120,m,100,1000,其他,来自四川的曾星,0,1,0,0,Sat Jul 16 20:33:11 +0800 2022
1968758563,2717985764,少年你这是喜脉呀a,,5,14,0,f,32,7,江苏 连云港,,0,0,0,0,Fri Oct 19 03:22:31 +0800 2012
1968758563,7728870726,用户7728870726,,0,48,0,f,43,1,湖南 长沙,,0,0,0,0,Sat Dec 18 12:05:02 +0800 2021
1968758563,7641335921,与世无争看淡,我也想心平气和但是总有一堆烂事,30,129,1349,f,52,1,贵州 贵阳,我也想心平气和但是总有一堆烂事,0,0,0,0,Sat Jul 03 15:28:20 +0800 2021
1968758563,5537265511,Cancer7-N,,14,50,1,f,37,2,山东 青岛,,0,0,0,0,Sat Feb 28 10:57:19 +0800 2015
1968758563,7849399978,用户7849399978,,0,153,0,m,100,1000,其他,,0,0,0,0,Fri Jun 30 02:20:46 +0800 2023
1968758563,3723577650,midori9522,予以安慰剂,446,523,21707,f,100,1000,其他,予以安慰剂,0,0,0,0,Tue Apr 01 15:52:56 +0800 2014
1968758563,7570414623,用户7570414623,,0,38,19,f,100,1000,其他,,0,0,0,0,Sun Feb 28 23:02:09 +0800 2021
1968758563,7805855656,用户7805855656200804,,0,67,0,f,100,1000,其他,,0,0,0,0,Sun Dec 04 08:25:46 +0800 2022
1968758563,6738970925,俺要猛踹瘸子那条好腿,镇魂，思考，并前进,13,381,622,f,400,1000,海外,镇魂，思考，并前进,0,0,0,0,Wed Oct 03 11:55:18 +0800 2018
1968758563,6178708944,今天和小源看星星了吗,想和小源看星星🌠,3,110,53,f,36,7,江西 赣州,想和小源看星星🌠,0,0,0,0,Sun Mar 19 12:15:23 +0800 2017
1968758563,1881768017,能量密度提升ing,璀璨星河，我是其中一颗,139,685,1146,f,82,1,澳门 其他,璀璨星河，我是其中一颗,0,0,0,0,Sat Dec 04 08:39:28 +0800 2010
1968758563,1625151650,俄就是ge小胖纸,做梦都想有钱的上班族🖥️ ℡努力到无能为力，   拼搏到感动自己💓  😊,281,92,761,f,63,1000,青海,做梦都想有钱的上班族🖥️ ℡努力到无能为力，   拼搏到感动自己💓  😊,0,0,0,0,Sun Jul 04 20:08:38 +0800 2010
1968758563,7876895456,没有骨头的小青草,不惑的年纪明白了看清了，以后时光愿万事皆顺意。,0,109,1,f,100,1000,其他,不惑的年纪明白了看清了，以后时光愿万事皆顺意。,0,0,0,0,Tue Oct 10 14:46:05 +0800 2023
1968758563,1241156424,Hello_Eden,深谙世故却不世故，才是最善良的成熟,1136,381,440,f,33,3,浙江 温州,深谙世故却不世故，才是最善良的成熟,0,0,0,0,Tue Jun 15 10:19:03 +0800 2010
1968758563,7848347933,竹子布丁XJ,定期发疯，不定期更新日常,12,57,7,f,100,1000,其他,定期发疯，不定期更新日常,0,0,0,0,Sun Jun 25 23:45:19 +0800 2023
1968758563,7811420349,用户7811420349,,0,1,0,f,100,1000,其他,,0,0,0,0,Mon Jan 02 09:30:24 +0800 2023
1968758563,6168091220,卡美罗333,要开心,0,59,31,f,100,1000,其他,要开心,0,0,0,0,Sat Mar 11 22:26:35 +0800 2017
1968758563,7341578229,是曹寅啊,,0,120,58,m,61,1,陕西 西安,,0,0,0,0,Fri Nov 22 10:02:34 +0800 2019
1968758563,3038041421,shine微夏千阳,轲轲轲。,67,77,73,f,32,1000,江苏,轲轲轲。,0,0,0,0,Sat Jan 05 11:58:15 +0800 2013
1968758563,6321645081,Myztoo,1,76,148,11,f,100,1000,其他,1,0,0,0,0,Tue Jul 18 19:45:29 +0800 2017
1968758563,7645708123,chase菌,,1,335,10,m,100,1000,其他,,0,0,0,0,Fri Jul 09 21:01:48 +0800 2021
1968758563,7864866286,气泡水加点盐盐,请你手写的不好看,2,49,44,f,11,1,北京 东城区,请你手写的不好看,0,0,0,0,Tue Aug 22 23:41:59 +0800 2023
1968758563,7512237107,用户7512237107,,0,7,4,m,100,1000,其他,,0,0,0,0,Mon Oct 12 20:32:06 +0800 2020
1968758563,1266764223,追风de千秋,小黄人banana酱❤️ I.O.I ❤️南韩务工的中国爱豆宝宝❤️心之大，可容天下✌(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)✌,714,201,18641,f,33,1000,浙江,小黄人banana酱❤️ I.O.I ❤️南韩务工的中国爱豆宝宝❤️心之大，可容天下✌(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)✌,0,0,0,0,Thu Jun 10 21:16:36 +0800 2010
1968758563,7673192197,西瓜碎碎冰__,,0,48,6,f,34,1000,安徽,,0,0,0,0,Mon Aug 16 11:03:40 +0800 2021
1968758563,6627259534,未来富婆啊啊啊啊,不卑不亢 喜欢田曦薇 张子枫 赵丽颖 杨紫,19,18,3,f,41,1000,河南,不卑不亢 喜欢田曦薇 张子枫 赵丽颖 杨紫,0,0,0,0,Thu Aug 09 10:57:20 +0800 2018
1968758563,7294802878,用户7294802878,,0,167,0,m,100,1000,其他,,0,0,0,0,Wed Aug 28 22:51:39 +0800 2019
1968758563,2901770093,小醉在璐上,,75,272,114,f,100,1000,其他,,0,0,0,0,Wed Aug 01 08:07:19 +0800 2012
1968758563,7322666026,7i7i是我,一个喜欢美食的抗衰老面雕咨询顾问,0,19,1,f,33,1,浙江 杭州,一个喜欢美食的抗衰老面雕咨询顾问,0,0,0,0,Sat Oct 19 15:17:31 +0800 2019
1968758563,7650367484,堇谨槿瑾槿,,2,466,13,f,21,1000,辽宁,,0,0,0,0,Mon Jul 19 15:37:56 +0800 2021
1968758563,5540989708,DD加油添醋,,7,254,11,f,100,1000,其他,,0,0,0,0,Wed Mar 04 14:24:14 +0800 2015
1968758563,7502902756,吴糖-咖啡,,4,62,45,f,33,10,浙江 台州,,0,0,0,0,Wed Sep 16 09:23:33 +0800 2020
1968758563,6064576572,我是煮播,,27,135,438,f,100,1000,其他,,0,0,0,0,Sat Nov 05 20:49:02 +0800 2016
1968758563,2493942903,困扰全宇宙的昵称,水星记,45,183,544,f,400,1000,海外,水星记,0,0,0,0,Sat Nov 26 23:11:02 +0800 2011
1968758563,7444294802,阳lei08376,,0,22,0,f,52,1000,贵州,,0,0,0,0,Tue Apr 28 01:31:30 +0800 2020
1968758563,6203656059,陌上清歌yxc,,1,29,35,f,100,1000,其他,,0,0,0,0,Thu Apr 06 22:42:21 +0800 2017
1968758563,6214151414,用户6214151414,,24,201,99,f,100,1000,其他,,0,0,0,0,Wed Apr 26 22:59:17 +0800 2017
1968758563,5315639810,酸酸楠,,4,100,18,f,13,5,河北 邢台,,0,0,0,0,Fri Oct 03 13:58:16 +0800 2014
1968758563,3996183671,亲爱的周杰伦,只有十七岁,445,151,82,f,51,8,四川 广元,只有十七岁,0,0,0,0,Sun Jan 26 00:51:56 +0800 2014
1968758563,7788240685,用户7788240685,,0,27,0,f,11,1000,北京,,0,0,0,0,Thu Sep 08 11:53:41 +0800 2022
1968758563,5884547649,小朱不掉发还一直长头发,嗯,185,106,310,f,12,1000,天津,嗯,0,0,0,0,Wed Mar 16 21:48:02 +0800 2016
1968758563,2946451923,啊伊呀jun,,49,754,331,f,42,3,湖北 十堰,,0,0,0,0,Tue Oct 02 10:37:10 +0800 2012
1968758563,2418208340,cherry_csr,,63,260,5228,f,100,1000,其他,,0,0,0,0,Fri Sep 23 08:57:17 +0800 2011
1968758563,5185223526,红烩味or青柠味,慢慢长大，渐渐成熟,141,210,454,f,100,1000,其他,慢慢长大，渐渐成熟,0,0,0,0,Thu Jun 19 19:00:36 +0800 2014
1968758563,5389987338,全是遗憾呀,抽搐性删博,101,324,709,f,41,1000,河南,抽搐性删博,0,0,0,0,Sat Nov 29 20:22:46 +0800 2014
1968758563,5504349954,道别呃,来日方长,15,128,9,f,37,1000,山东,来日方长,0,0,0,0,Sat Apr 11 16:18:36 +0800 2015
1968758563,7008959920,蓶嗳呮00314,,0,308,178,m,100,1000,其他,,0,0,0,0,Sun Feb 24 14:27:50 +0800 2019
1968758563,7843445560,艺术家脾气jjj,有精神病 真的,8,34,370,f,32,1,江苏 南京,有精神病 真的,0,0,0,0,Mon Jun 05 08:42:23 +0800 2023
1968758563,2572367037,Smacle,Smile everyday,99,122,205,f,32,6,江苏 南通,Smile everyday,0,0,0,0,Sat Jan 14 10:35:58 +0800 2012
1968758563,6132013068,用户6132013068,,4,342,0,f,100,1000,其他,,0,0,0,0,Tue Feb 07 14:43:51 +0800 2017
1968758563,3198515913,XXCertain_叉叉,坚定的特教人！张杰演唱会开到川渝没🎤PTG出圈没闫桉归队没😭陈珏今天营业了吗🤷keshi新歌来了没？cp脑&哈圈&小众宝藏爱好者😎博爱女孩你别管,446,478,430,f,100,1000,其他,坚定的特教人！张杰演唱会开到川渝没🎤PTG出圈没闫桉归队没😭陈珏今天营业了吗🤷keshi新歌来了没？cp脑&哈圈&小众宝藏爱好者😎博爱女孩你别管,0,0,0,0,Thu Dec 20 18:42:43 +0800 2012
1968758563,7316547927,AsLongasyouLoveme200109,,0,131,0,m,100,1000,其他,,0,0,0,0,Wed Oct 09 14:17:19 +0800 2019
1968758563,2975009065,HeXlanlan,,80,84,6,f,53,32,云南 丽江,,0,0,0,0,Thu Oct 04 06:41:03 +0800 2012
1968758563,6597628954,Booom米花,,1,5,1,f,100,1000,其他,,0,0,0,0,Wed Jul 11 15:20:31 +0800 2018
1968758563,7266679963,冬日奶泡泡00,,14,50,12,f,13,4,河北 邯郸,,0,0,0,0,Tue Jul 30 12:41:52 +0800 2019
1968758563,6096325300,雅茹宝哇,,65,37,565,f,15,6,内蒙古 鄂尔多斯,,0,0,0,0,Sat Jan 07 23:37:13 +0800 2017
1968758563,6096325300,雅茹宝哇,,65,37,565,f,15,6,内蒙古 鄂尔多斯,,0,0,0,0,Sat Jan 07 23:37:13 +0800 2017
1968758563,2997474134,丫zyx猫,157①,42,215,126,m,11,1000,北京,157①,0,0,0,0,Tue Sep 11 12:15:48 +0800 2012
1968758563,2147501144,GigiiChan,,240,364,529,f,82,1,澳门 其他,,0,0,0,0,Sat May 28 14:20:23 +0800 2011
1968758563,5817023774,春日防卫第六成员,你赖东东不错嘛～,23,14,3,f,400,10,海外 马来西亚,你赖东东不错嘛～,0,0,0,0,Fri Jan 01 19:37:05 +0800 2016
1968758563,7196113625,SuMMerNNan,清醒 / 自信 / 善良,73,204,149,f,100,1000,其他,清醒 / 自信 / 善良,0,1,0,0,Sun Jun 16 11:45:33 +0800 2019
1968758563,7846110615,露露啊520,露出青春，露出自信，露出精彩，诗意人生，年华似水！,288,25,17,f,11,1000,北京,露出青春，露出自信，露出精彩，诗意人生，年华似水！,0,0,0,0,Sat Jun 17 10:06:51 +0800 2023
1968758563,5831071135,时光笑说旧人好Aurora,,66,30,3,f,23,1000,黑龙江,,0,0,0,0,Sat Jan 16 23:35:37 +0800 2016
1968758563,7874266735,用户7874266735,,0,66,0,f,100,1000,其他,,0,0,0,0,Mon Oct 02 10:23:44 +0800 2023
1968758563,7374374549,用户7374374549,,0,235,869,f,43,7,湖南 常德,,0,0,0,0,Sun Jan 19 17:13:13 +0800 2020
1968758563,7875585160,用户7875585160,,0,4,0,f,44,1,广东 广州,,0,0,0,0,Fri Oct 06 22:52:19 +0800 2023
1968758563,5642663831,修四夕,— 寻古觅幽 —,104,51,76,f,51,1,四川 成都,— 寻古觅幽 —,0,0,0,0,Mon Jun 29 14:40:11 +0800 2015
1968758563,3166486830,陈纳3166486830,,25,524,41,f,100,1000,其他,,0,0,0,0,Tue Feb 12 23:57:08 +0800 2013
1968758563,3178002854,Lu吖吖,简简单单便是a beautiful day,56,450,47,f,33,1,浙江 杭州,简简单单便是a beautiful day,0,0,0,0,Mon Feb 04 13:27:47 +0800 2013
1968758563,7872500328,HWJ悦悦,人生的道路上，选择大于努力，格局决定结局，心态决定一切。,517,113,12,f,11,1000,北京,人生的道路上，选择大于努力，格局决定结局，心态决定一切。,0,0,0,0,Sat Sep 23 14:14:33 +0800 2023
1968758563,3230469432,敌人眼睛,ོ開心活著,265,191,504,f,100,1000,其他,ོ開心活著,0,0,0,0,Wed Mar 20 18:52:08 +0800 2013
1968758563,7635958163,OTYeste,人生而自由，却无往不在枷锁中,3,109,32,m,100,1000,其他,人生而自由，却无往不在枷锁中,0,0,0,0,Sun Jun 27 07:05:49 +0800 2021
1968758563,6479637408,华儿2461,做个俗人，谈笑风生没心没肺没感情。,3,217,13,f,100,1000,其他,做个俗人，谈笑风生没心没肺没感情。,0,0,0,0,Thu Apr 19 09:05:36 +0800 2018
1968758563,6773565639,用户6773565639,,0,240,2,f,41,5,河南 安阳,,0,0,0,0,Wed Oct 17 13:47:02 +0800 2018
1968758563,7654169248,李李子123456,,0,300,1,m,100,1000,其他,,0,0,0,0,Thu Jul 22 23:42:15 +0800 2021
1968758563,6612565929,冰椰啵啵,,7,390,520,f,100,1000,其他,,0,0,0,0,Wed Jul 25 20:17:17 +0800 2018
1968758563,5127816555,怂怂今天要趁早,喜躁无常 懒且随意 ​​,60,195,33,f,45,1000,广西,喜躁无常 懒且随意 ​​,0,0,0,0,Thu May 01 10:21:03 +0800 2014
1968758563,5884617056,任性的女孩yz,人生短暂活的任性，自由，开心😁,167,725,2451,f,33,1000,浙江,人生短暂活的任性，自由，开心😁,0,0,0,0,Thu Mar 17 16:53:29 +0800 2016
1968758563,6992793296,吴招招招招招招,不是搞笑女,3,21,155,f,100,1000,其他,不是搞笑女,0,0,0,0,Tue Feb 12 15:48:13 +0800 2019
1968758563,7291449921,LT的小迷妹,,1,36,3,f,100,1000,其他,,0,0,0,0,Sat Aug 24 21:19:33 +0800 2019
1968758563,7821545348,用户7821545348,,0,48,2,f,100,1000,其他,,0,0,0,0,Thu Feb 16 21:41:45 +0800 2023
1968758563,2034454522,后青春期的猫喵,平日普通80后，偶尔文艺80后，间歇性2b80后,230,469,829,f,12,1000,天津,平日普通80后，偶尔文艺80后，间歇性2b80后,0,0,0,0,Thu Mar 24 09:13:14 +0800 2011
1968758563,1181857681,inshare, ,300,149,5751,f,44,7,广东 江门, ,0,0,0,0,Sat Mar 26 16:42:30 +0800 2011
1968758563,1876921697,想要休假的玉姐,,151,379,1812,f,11,5,北京 朝阳区,,0,0,0,0,Sun Nov 28 16:00:47 +0800 2010
1968758563,6480504407,小于本于吼吼,是要努力的小于✊,25,231,504,f,100,1000,其他,是要努力的小于✊,0,0,0,0,Thu Feb 15 10:28:51 +0800 2018
1968758563,5943729246,我有小熊糕,最喜欢夏天,132,852,1240,f,34,1,安徽 合肥,最喜欢夏天,0,0,0,0,Wed Jun 01 22:31:54 +0800 2016
1968758563,2079135150,EmilyT马克图布,傻妹子一枚,181,311,913,f,42,1,湖北 武汉,傻妹子一枚,0,0,0,0,Mon May 23 14:02:48 +0800 2011
1968758563,7832685460,改了名字谁也找不到,天天开心！,1,20,25,f,100,1000,其他,天天开心！,0,0,0,0,Sat Apr 15 21:31:41 +0800 2023
1968758563,7437838870,露露啦啦啦123,做自己的神,1,181,1,f,31,18,上海 青浦区,做自己的神,0,0,0,0,Fri Apr 17 09:29:24 +0800 2020
1968758563,7840644165,用户7840644165,,0,188,5,m,100,1000,其他,,0,0,0,0,Sun May 21 18:30:16 +0800 2023
1968758563,2450716831,誉馨小姐姐,静水流深方长久,212,192,2091,f,37,1000,山东,静水流深方长久,0,0,0,0,Mon Nov 07 13:19:04 +0800 2011
1968758563,7352972068,喝牛奶不打嗝儿,,3,8,15,f,100,1000,其他,,0,0,0,0,Wed Dec 11 19:28:26 +0800 2019
1968758563,7861985234,半点搞笑快说,贝壳里的珍珠,2,85,35,f,11,1,北京 东城区,贝壳里的珍珠,0,0,0,0,Sat Aug 12 16:09:08 +0800 2023
1968758563,7482536596,烛光里的小木马,世事如书，我偏爱你这一句。静下心，翻一本书，想一个人…,11,50,7,f,100,1000,其他,世事如书，我偏爱你这一句。静下心，翻一本书，想一个人…,0,0,0,0,Tue Jul 21 20:56:35 +0800 2020
1968758563,2568874611,Smile_丿定格,,28,83,6,f,45,1,广西 南宁,,0,0,0,0,Mon Jan 09 20:50:53 +0800 2012
1968758563,7186079868,北辞欧啦,鬼怪失去了他的天使,94,194,124,f,37,17,山东 菏泽,鬼怪失去了他的天使,0,0,0,0,Sun Jun 09 00:22:10 +0800 2019
1968758563,2568874611,Smile_丿定格,,28,83,6,f,45,1,广西 南宁,,0,0,0,0,Mon Jan 09 20:50:53 +0800 2012
1968758563,7186079868,北辞欧啦,鬼怪失去了他的天使,94,194,124,f,37,17,山东 菏泽,鬼怪失去了他的天使,0,0,0,0,Sun Jun 09 00:22:10 +0800 2019
1968758563,2914296342,-半糖姑娘,,88,53,58,f,34,12,安徽 阜阳,,0,0,0,0,Tue Aug 07 22:58:53 +0800 2012
1968758563,1044246191,双子小窝2013,,48,825,5,f,44,3,广东 深圳,,0,0,0,0,Sun Mar 24 15:46:00 +0800 2013
1968758563,5366492426,任秋云02956,,0,60,4,f,100,1000,其他,,0,0,0,0,Thu Dec 04 17:39:11 +0800 2014
1968758563,6028006309,佰萬尼,❤️❤️❤️,28,17,2,f,100,1000,其他,❤️❤️❤️,0,0,0,0,Sat Sep 17 08:08:24 +0800 2016
1968758563,6674589193,权宝10,,7,61,21,f,13,1000,河北,,0,0,0,0,Sat Sep 01 15:06:49 +0800 2018
1968758563,7750115754,用户7750115754,,6,3502,1160,m,100,1000,其他,,0,0,0,0,Thu Apr 07 05:35:52 +0800 2022
1968758563,6452238355,用户6452238355,,0,17,0,f,100,1000,其他,,0,0,0,0,Tue Jan 16 12:15:20 +0800 2018
1968758563,3489641823,Dgfly有颗小虎牙,不念过往，不惧将来。,108,245,118,f,35,1,福建 福州,不念过往，不惧将来。,0,0,0,0,Sat May 25 13:30:29 +0800 2013
1968758563,3369851902,佛山都市妇产医院,佛山都市妇产医院有限公司是经卫生部门批准设立的二级妇产专科医院，位于佛山市火车站广场西侧(禅城区文昌西路13号)。是佛山市医保、生育保险定点医院，也是跨省医保、新农合联网结报定点医院。自建院以来，秉承“让妇婴医疗服务充满关爱”的核心使命，为妇婴提供涵盖产科、妇科、儿科及生殖健康与不孕症的高品质医疗服务，致力于缔造佛山人民的健康梦。,8929,131,2181,m,44,1000,广东,佛山都市妇产医院有限公司是经卫生部门批准设立的二级妇产专科医院，位于佛山市火车站广场西侧(禅城区文昌西路13号)。是佛山市医保、生育保险定点医院，也是跨省医保、新农合联网结报定点医院。自建院以来，秉承“让妇婴医疗服务充满关爱”的核心使命，为妇婴提供涵盖产科、妇科、儿科及生殖健康与不孕症的高品质医疗服务，致力于缔造佛山人民的健康梦。,0,0,0,0,Fri Apr 26 17:42:46 +0800 2013
1968758563,7026640894,为小赞爆灯778,,0,14,0,f,100,1000,其他,,0,0,0,0,Sat Mar 09 20:10:51 +0800 2019
1968758563,5933392803,Ijczyxblmrwl,就是要上天,104,654,149,f,100,1000,其他,就是要上天,0,0,0,0,Tue May 17 21:30:14 +0800 2016
1968758563,7302893982,songen199,,3,18,436,f,37,1000,山东,,0,0,0,0,Sun Sep 08 21:24:26 +0800 2019
1968758563,6490630980,小小蓝色桃子,本人已die，有事勿扰，此生已残，不想挣扎！,6,99,170,m,100,1000,其他,本人已die，有事勿扰，此生已残，不想挣扎！,0,0,0,0,Mon Feb 19 22:18:49 +0800 2018
1968758563,7558794856,心有皓月-不可言喻,,0,84,5,f,62,1000,甘肃,,0,0,0,0,Sun Jan 31 19:49:55 +0800 2021
1968758563,6791669617,7Cindrella7,你所见即是我，好与坏，我都不反驳！,4,46,197,f,35,2,福建 厦门,你所见即是我，好与坏，我都不反驳！,0,0,0,0,Tue Oct 23 19:31:21 +0800 2018
1968758563,7344223837,牧游小侠,,84,1832,579,f,44,1,广东 广州,,0,0,0,0,Wed Nov 27 16:48:36 +0800 2019
1968758563,7725622456,洛小妹er,,0,14,0,f,100,1000,其他,,0,0,0,0,Fri Nov 26 11:00:41 +0800 2021
1968758563,7550525529,用户7550525529,,1,538,7,f,42,1,湖北 武汉,,0,0,0,0,Sat Jan 16 16:33:56 +0800 2021
1968758563,7550525529,用户7550525529,,1,538,7,f,42,1,湖北 武汉,,0,0,0,0,Sat Jan 16 16:33:56 +0800 2021
1968758563,5852431776,见过大北斗1,🌸同频才能共鸣,70,236,377,f,51,17,四川 达州,🌸同频才能共鸣,0,1,0,0,Sun Feb 07 15:43:29 +0800 2016
1968758563,1868463925,他们和万有引力,个人意见树洞,193,146,152,m,100,1000,其他,个人意见树洞,0,0,0,0,Sat Nov 20 12:49:00 +0800 2010
1968758563,3799120453,如果可以nn,,33,32,5,f,100,1000,其他,,0,0,0,0,Sun Sep 15 13:40:02 +0800 2013
1968758563,6435586098,禹禹和坤坤,没什么好介绍的,40,636,1892,f,100,1000,其他,没什么好介绍的,0,0,0,0,Sat Dec 23 01:51:38 +0800 2017
1968758563,5620745510,小茉莉酱_,,0,78,7,m,100,1000,其他,,0,0,0,0,Sat May 30 14:11:38 +0800 2015
1968758563,6439490112,要开始好好努力la,七号鹿人         记录小狗的碎碎念📝,21,65,38,f,100,1000,其他,七号鹿人         记录小狗的碎碎念📝,0,0,0,0,Sat Dec 30 20:55:19 +0800 2017
1968758563,7357689815,好运都被我吃掉,沉下来吧,11,204,454,m,100,1000,其他,沉下来吧,0,0,0,0,Wed Dec 18 13:24:28 +0800 2019
1968758563,7766905657,要早睡的乐观女士,,0,87,13,f,100,1000,其他,,0,0,0,0,Tue Jun 14 19:44:33 +0800 2022
1968758563,3846852999,不要偷懒的思思刘,爱笑运气才不会差,230,275,691,f,42,11,湖北 黄冈,爱笑运气才不会差,0,0,0,0,Fri Oct 11 21:23:58 +0800 2013
1968758563,6630781463,星河与他皆温柔YC,只要你唱，我们就听，沧海桑田，伴鸣一生！❤,220,116,765,f,34,1000,安徽,只要你唱，我们就听，沧海桑田，伴鸣一生！❤,0,0,0,0,Sat Aug 11 07:03:29 +0800 2018
1968758563,7709338216,用户7709338216,追随伯贤永不止步,8,1501,648,f,100,1000,其他,追随伯贤永不止步,0,0,0,0,Thu Sep 30 01:08:33 +0800 2021
1968758563,6345885908,佳庆9500,,0,11,34,f,100,1000,其他,,0,0,0,0,Sun Aug 20 12:25:48 +0800 2017
1968758563,7648592351,蓝星寒丁子,,6,35,99,f,53,1000,云南,,0,0,0,0,Fri Jul 16 12:16:08 +0800 2021
1968758563,2160832651,北方有佳人0621,,0,66,2,f,11,1000,北京,,0,0,0,0,Fri Jun 03 18:20:17 +0800 2011
1968758563,5350253994,llyyzz1234567,,22,11,919,m,37,15,山东 聊城,,0,0,0,0,Sat Nov 01 09:02:35 +0800 2014
1968758563,7876835094,用户7876835094,,0,9,0,m,100,1000,其他,,0,0,0,0,Tue Oct 10 14:26:12 +0800 2023
1968758563,7350416057,TT脑壳要爆炸,,5,97,58,f,100,1000,其他,,0,0,0,0,Sat Dec 07 23:49:20 +0800 2019
1968758563,3488057362,腻宝宝VI,,79,307,272,f,31,4,上海 徐汇区,,0,0,0,0,Sun May 26 11:10:18 +0800 2013
1968758563,6968061534,用户6968061534,,0,236,12,m,100,1000,其他,,0,0,0,0,Tue Jan 22 09:41:08 +0800 2019
1968758563,3488057362,腻宝宝VI,,79,307,272,f,31,4,上海 徐汇区,,0,0,0,0,Sun May 26 11:10:18 +0800 2013
1968758563,6968061534,用户6968061534,,0,236,12,m,100,1000,其他,,0,0,0,0,Tue Jan 22 09:41:08 +0800 2019
1968758563,7089743737,起名困难户ttt,,0,146,8,f,100,1000,其他,,0,0,0,0,Sat Apr 20 12:31:54 +0800 2019
1968758563,5872659274,爱学习的best6,,6,141,100,f,44,1,广东 广州,,0,0,0,0,Wed Mar 02 23:00:34 +0800 2016
1968758563,6305924220,用户6305924220,,1,63,3,f,100,1000,其他,,0,0,0,0,Tue Jul 25 22:45:34 +0800 2017
1968758563,7709279176,Lin-101,善待自己,1,215,0,f,100,1000,其他,善待自己,0,0,0,0,Sun Oct 03 10:53:24 +0800 2021
1968758563,6637291553,爱尚cxk,ikun,10,251,81,f,61,1000,陕西,ikun,0,0,0,0,Tue Aug 14 11:21:09 +0800 2018
1968758563,5463389607,Aimi光,活在缘分中，而非关系里,52,104,200,f,34,10,安徽 黄山,活在缘分中，而非关系里,0,0,0,0,Mon Jan 05 19:59:32 +0800 2015
1968758563,7507056159,用户7507056159,,0,150,3,f,100,1000,其他,,0,0,0,0,Sat Sep 26 07:39:27 +0800 2020
1968758563,5995448532,揪住仙女裙摆1,噗噜噗噜,122,363,112,f,36,1000,江西,噗噜噗噜,0,0,0,0,Thu Aug 04 21:48:09 +0800 2016
1968758563,3261203281,爱睡觉的猪Pig,倾听内心的呼唤，做真实的自己！,66,450,439,f,11,8,北京 海淀区,倾听内心的呼唤，做真实的自己！,0,0,0,0,Wed Apr 03 20:21:14 +0800 2013
1968758563,5536615556,小韓同學yo-,我是一个爱动脑筋的小孩哟~,44,89,107,f,41,5,河南 安阳,我是一个爱动脑筋的小孩哟~,0,0,0,0,Sat Feb 28 17:16:33 +0800 2015
1968758563,2687375715,杨泽西葫芦,,188,571,759,f,22,1,吉林 长春,,0,0,0,0,Sat Mar 31 17:06:59 +0800 2012
1968758563,5880914934,沙雕少女邹木容,,15,410,279,f,37,9,山东 泰安,,0,0,0,0,Sun Mar 13 15:39:31 +0800 2016
1968758563,5344893388,爱吃水果的兔子吖,,1,35,0,f,44,19,广东 东莞,,0,0,0,0,Mon Oct 27 21:08:33 +0800 2014
1968758563,7859572748,超人气少女次元,可爱可爱,2,107,43,f,11,1,北京 东城区,可爱可爱,0,0,0,0,Thu Aug 03 00:27:37 +0800 2023
1968758563,7824336101,用户7824336101,,0,137,4,f,32,3,江苏 徐州,,0,0,0,0,Thu Mar 02 19:38:44 +0800 2023
1968758563,6476645518,碗里好多芋圆,好事多磨,66,538,5,f,21,2,辽宁 大连,好事多磨,0,0,0,0,Mon Feb 12 19:06:24 +0800 2018
1968758563,6727861606,用户6727861606,,2,152,11,m,100,1000,其他,,0,0,0,0,Fri Sep 28 09:07:28 +0800 2018
1968758563,6213134686,好想吃奶酪包哦,无趣,3,38,32,f,100,1000,其他,无趣,0,0,0,0,Sat Apr 15 10:15:03 +0800 2017
1968758563,3091658113,昕蕊妈妈Genie,畅所欲言无所顾忌肆无忌惮有感而发想发就发，多好,413,476,322,f,33,3,浙江 温州,畅所欲言无所顾忌肆无忌惮有感而发想发就发，多好,0,0,0,0,Sun May 26 22:31:58 +0800 2013
1968758563,3095700685,每天都喝奶茶吃火锅,,16,495,7,f,400,1,海外 美国,,0,0,0,0,Fri Nov 09 02:35:02 +0800 2012
1968758563,6376011589,真的不愿再起名,,20,108,348,f,100,1000,其他,,0,0,0,0,Fri Dec 01 14:07:47 +0800 2017
1968758563,6773216313,揉你脸蛋儿06041,,0,35,0,f,100,1000,其他,,0,0,0,0,Wed Oct 17 07:37:40 +0800 2018
1968758563,7544130458,用户7544130458,,3,493,7,m,100,1000,其他,,0,0,0,0,Thu Dec 31 18:41:57 +0800 2020
